"site";"buildings";"elevation";"farmland";"forest";"glacier";"grassland";"lakes";"northness";"rivers";"roads";"rocks";"shoreline";"slope";"structures";"wetlands";"x_lv95";"y_lv95";"kmx_lv03";"kmy_lv03";"Latitude";"Longitude";"x";"y";"id"
5936;24364;633;0.08;0.34;0;0.21;0;0.2;1956;10548;0;454;8.3;0.01;0;2616500;1170499;616;170;46.69;7.65;616500;170500;"616500_170500"
5770;6751;838;0.14;0.26;0;0.51;0;-0.59;3055;3131;0.03;0;20;0.02;0;2616500;1184499;616;184;46.81;7.65;616500;184500;"616500_184500"
5782;9508;466;0.49;0.29;0;0.1;0.02;-0.11;986;2579;0;711;1.7;0.03;0;2616500;1227499;616;227;47.2;7.66;616500;227500;"616500_227500"
5756;24306;1031;0;0.05;0;0.56;0;-0.68;2581;6790;0.1;0;20.4;0.17;0;2617500;1129499;617;129;46.32;7.67;617500;129500;"617500_129500"
5760;22864;1367;0;0.44;0;0.39;0;-0.83;1538;7175;0.01;0;24.3;0.05;0;2617500;1130499;617;130;46.33;7.67;617500;130500;"617500_130500"
5763;37327;1191;0;0.18;0;0.53;0;0.1;5315;4331;0;509;7.7;0.06;61206;2617500;1148499;617;148;46.49;7.67;617500;148500;"617500_148500"
5765;13269;669;0.23;0.18;0;0.35;0;0.18;2253;7080;0;0;11;0.05;5913;2617500;1169499;617;169;46.68;7.67;617500;169500;"617500_169500"
5771;2578;1054;0.07;0.47;0;0.45;0;-0.23;13;1954;0;0;18.2;0;0;2617500;1189499;617;189;46.86;7.67;617500;189500;"617500_189500"
5773;19904;898;0.19;0.12;0;0.57;0;-0.46;1418;4737;0;0;15.4;0.01;0;2617500;1196499;617;196;46.92;7.67;617500;196500;"617500_196500"
5780;52171;543;0.23;0.14;0;0.28;0;0.23;3624;8465;0;0;9.1;0.05;0;2617500;1217499;617;217;47.11;7.67;617500;217500;"617500_217500"
5783;8011;469;0.2;0.3;0;0.16;0.2;0;1844;2350;0;1810;1.8;0.01;17467;2617500;1224499;617;224;47.17;7.67;617500;224500;"617500_224500"
5941;7009;721;0.07;0.29;0;0.52;0;-0.8;1279;4129;0;0;13.3;0.04;0;2617500;1244499;617;244;47.35;7.67;617500;244500;"617500_244500"
5913;0;2441;0;0.09;0;0.63;0;-0.82;1584;0;0.2;303;29.5;0.04;0;2618500;1095499;618;95;46.01;7.68;618500;95500;"618500_95500"
5764;1094;1774;0;0.54;0;0.43;0;-0.52;1388;0;0.01;0;30.9;0.01;0;2619500;1153499;619;153;46.53;7.69;619500;153500;"619500_153500"
5768;41763;739;0;0.2;0;0.45;0.02;-0.74;2466;9502;0;147;19;0.06;0;2619500;1174499;619;174;46.72;7.69;619500;174500;"619500_174500"
5984;6092;925;0.01;0.54;0;0.44;0;0.52;2665;2403;0;0;18.8;0.01;0;2619500;1191499;619;191;46.87;7.69;619500;191500;"619500_191500"
5787;30438;486;0.14;0.15;0;0.55;0;0.01;764;6497;0;0;9.2;0.02;0;2619500;1253499;619;253;47.43;7.7;619500;253500;"619500_253500"
5791;7371;430;0.28;0.43;0;0.24;0;-0.07;1144;4265;0;0;14.5;0.02;0;2619500;1260499;619;260;47.49;7.7;619500;260500;"619500_260500"
5747;639;2284;0;0.23;0;0.64;0;0.84;2734;663;0.01;159;18;0.1;0;2619500;1094499;619;94;46;7.69;619500;94500;"619500_94500"
5944;1855;2160;0;0.38;0;0.35;0;0.13;1228;678;0.07;0;28.7;0.18;0;2620500;1115499;620;115;46.19;7.7;620500;115500;"620500_115500"
5807;483;1585;0;0.57;0;0.24;0;-0.36;2645;1737;0.05;0;17.4;0.08;0;2620500;1149499;620;149;46.5;7.71;620500;149500;"620500_149500"
5809;45;2258;0;0;0;0.7;0;0.35;16;0;0.3;0;27;0;0;2620500;1155499;620;155;46.55;7.71;620500;155500;"620500_155500"
5812;13229;681;0;0.41;0;0.45;0.01;0.82;4044;8074;0;405;11.6;0.03;0;2620500;1168499;620;168;46.67;7.71;620500;168500;"620500_168500"
5818;19280;804;0.08;0.25;0;0.52;0;-0.49;2132;5508;0.01;0;14.9;0.04;0;2620500;1182499;620;182;46.79;7.71;620500;182500;"620500_182500"
7572;14046;669;0.19;0.3;0;0.44;0;0.44;2897;4669;0;0;14.2;0;0;2620500;1218499;620;218;47.12;7.71;620500;218500;"620500_218500"
5952;3967;468;0.12;0.6;0;0.07;0;0.53;0;4348;0;326;1.2;0;0;2620500;1233499;620;233;47.25;7.71;620500;233500;"620500_233500"
5836;7065;689;0.05;0.38;0;0.48;0;-0.52;76;3951;0;0;12.8;0.01;0;2620500;1244499;620;244;47.35;7.71;620500;244500;"620500_244500"
5795;131;2300;0;0.22;0;0.59;0;0.84;1814;308;0.01;0;21;0.18;0;2620500;1094499;620;94;46;7.7;620500;94500;"620500_94500"
5804;865;2377;0;0;0;0.81;0.01;-0.68;815;0;0.18;657;19.7;0;17747;2621500;1133499;621;133;46.35;7.72;621500;133500;"621500_133500"
5988;506;2673;0;0;0.02;0;0.02;-0.43;1159;0;0.96;905;13.3;0;0;2621500;1140499;621;140;46.42;7.72;621500;140500;"621500_140500"
5946;182;2105;0;0;0.02;0.36;0;0.55;2317;0;0.44;0;32.1;0.13;0;2621500;1142499;621;142;46.43;7.72;621500;142500;"621500_142500"
5813;13283;1031;0;0.02;0;0.83;0;0.4;46;5047;0;0;11.7;0.04;0;2621500;1164499;621;164;46.63;7.72;621500;164500;"621500_164500"
5948;43457;720;0;0.19;0;0.41;0.16;-0.7;1432;8480;0;893;18.8;0.02;0;2621500;1173499;621;173;46.71;7.72;621500;173500;"621500_173500"
5815;260;1259;0;0.88;0;0.09;0;-0.01;4502;176;0;0;23;0.03;0;2621500;1177499;621;177;46.75;7.72;621500;177500;"621500_177500"
5985;0;2686;0;0;0;0.74;0;-0.11;303;0;0.26;0;22.2;0;0;2621500;1096499;621;96;46.02;7.72;621500;96500;"621500_96500"
5805;4460;1356;0;0.43;0;0.36;0;-0.85;185;597;0;0;27.7;0.18;0;2622500;1130499;622;130;46.33;7.73;622500;130500;"622500_130500"
5819;4466;920;0.2;0.53;0;0.24;0;-0.3;3924;3311;0;0;5.2;0;0;2622500;1184499;622;184;46.81;7.73;622500;184500;"622500_184500"
5823;26939;625;0.49;0.16;0;0.15;0;0.3;5225;6957;0;0;4.2;0.07;0;2622500;1203499;622;203;46.98;7.73;622500;203500;"622500_203500"
5824;7642;696;0.17;0.36;0;0.4;0;0.11;2070;4343;0;0;14.9;0.04;0;2622500;1205499;622;205;47;7.73;622500;205500;"622500_205500"
5831;3349;511;0.45;0.41;0;0.08;0;-0.1;42;1318;0;0;3.6;0;0;2622500;1226499;622;226;47.19;7.74;622500;226500;"622500_226500"
5986;338;2599;0;0.01;0;0.88;0;-0.89;1243;0;0.09;0;34.8;0;0;2623500;1103499;623;103;46.08;7.74;623500;103500;"623500_103500"
5987;1699;2101;0;0;0;0.82;0;-0.8;1780;4;0.09;0;28.7;0.05;0;2623500;1139499;623;139;46.41;7.74;623500;139500;"623500_139500"
5821;18745;703;0.46;0.2;0;0.21;0;0.36;1889;4398;0;0;7.6;0;0;2623500;1196499;623;196;46.92;7.75;623500;196500;"623500_196500"
5832;7502;697;0.17;0.41;0;0.39;0;0.12;101;2714;0;0;13.9;0;0;2623500;1221499;623;221;47.14;7.75;623500;221500;"623500_221500"
5915;0;2326;0;0.08;0;0.65;0;0.46;29;0;0.16;0;33.1;0.11;0;2623500;1093499;623;93;45.99;7.74;623500;93500;"623500_93500"
5949;1105;1061;0;0.75;0;0.24;0;0.26;4931;309;0;0;18.2;0;0;2624500;1187499;624;187;46.84;7.76;624500;187500;"624500_187500"
5828;7762;724;0.64;0.05;0;0.28;0;-0.53;479;3815;0;0;7.3;0.02;0;2624500;1215499;624;215;47.09;7.76;624500;215500;"624500_215500"
5835;26878;490;0.31;0.37;0;0.14;0;0.05;422;5114;0;0;7.2;0.01;0;2624500;1236499;624;236;47.28;7.76;624500;236500;"624500_236500"
5839;1247;485;0;0.88;0;0.1;0;-0.12;0;2129;0;0;16.6;0.01;0;2624500;1259499;624;259;47.49;7.76;624500;259500;"624500_259500"
5797;832;2057;0;0.33;0;0.43;0;-0.1;0;0;0.08;0;40.1;0.16;0;2625500;1104499;625;104;46.09;7.77;625500;104500;"625500_104500"
5801;95;2482;0;0;0;0.73;0.01;0.58;4163;0;0.24;744;12.9;0;0;2625500;1120499;625;120;46.24;7.77;625500;120500;"625500_120500"
5802;5566;1671;0;0.43;0;0.48;0;0.61;3514;88;0;144;18.2;0.07;0;2625500;1125499;625;125;46.28;7.77;625500;125500;"625500_125500"
5806;5718;1766;0;0.5;0;0.4;0;-0.82;2947;1193;0;0;29.5;0.1;0;2625500;1139499;625;139;46.41;7.77;625500;139500;"625500_139500"
5808;20123;2123;0;0;0;0.88;0;-0.65;2320;2203;0.02;86;21.5;0.03;0;2625500;1140499;625;140;46.42;7.77;625500;140500;"625500_140500"
5810;1804;1869;0;0.01;0;0.94;0;0.73;2394;1922;0.02;0;19.7;0.01;2547;2625500;1153499;625;153;46.53;7.77;625500;153500;"625500_153500"
5947;300;1448;0;0.66;0;0.31;0;0.1;1296;165;0;0;23.8;0.03;46302;2625500;1164499;625;164;46.63;7.77;625500;164500;"625500_164500"
5825;6020;821;0.04;0.5;0;0.41;0;-0.28;1942;2419;0.01;0;19.7;0.01;0;2625500;1200499;625;200;46.96;7.77;625500;200500;"625500_200500"
5837;35303;453;0.6;0.06;0;0.14;0;-0.32;1369;8068;0;101;4.8;0.05;0;2625500;1240499;625;240;47.31;7.78;625500;240500;"625500_240500"
5840;33868;553;0.34;0.02;0;0.48;0;0.31;2424;6400;0;0;9.9;0.04;0;2625500;1250499;625;250;47.4;7.78;625500;250500;"625500_250500"
5796;2579;1974;0;0.73;0;0.19;0;0.2;78;870;0;0;23.5;0.04;0;2625500;1097499;625;97;46.03;7.77;625500;97500;"625500_97500"
5798;26211;1529;0;0.21;0;0.53;0;0.18;1829;5430;0;93;17.5;0.06;0;2626500;1102499;626;102;46.07;7.78;626500;102500;"626500_102500"
5945;26471;1341;0.01;0.22;0;0.57;0;0.57;4937;5452;0;0;19;0.15;0;2626500;1126499;626;126;46.29;7.78;626500;126500;"626500_126500"
5811;1128;1538;0;0.31;0;0.43;0;0.19;2651;36;0.01;0;22;0.22;0;2626500;1157499;626;157;46.57;7.78;626500;157500;"626500_157500"
5814;580;1893;0;0;0;0.85;0;0.46;2785;16;0.09;0;19.2;0.01;0;2626500;1160499;626;160;46.6;7.78;626500;160500;"626500_160500"
5816;909;1374;0;0.2;0;0.59;0;-0.46;2052;1056;0.01;0;21.3;0.17;0;2626500;1175499;626;175;46.73;7.79;626500;175500;"626500_175500"
5829;3811;860;0.09;0.49;0;0.36;0;0.06;2790;2006;0;0;14.6;0.02;0;2626500;1212499;626;212;47.06;7.79;626500;212500;"626500_212500"
5833;9873;539;0.49;0.19;0;0.24;0;0.41;5857;2801;0;0;5.5;0.02;0;2626500;1224499;626;224;47.17;7.79;626500;224500;"626500_224500"
5834;180593;483;0.07;0;0;0.05;0;0.52;5266;17743;0;0;1;0.05;0;2626500;1228499;626;228;47.21;7.79;626500;228500;"626500_228500"
5951;59620;442;0.51;0;0;0.23;0;0.34;826;9053;0;0;1.6;0.01;0;2626500;1238499;626;238;47.3;7.79;626500;238500;"626500_238500"
5841;5409;573;0.2;0.4;0;0.33;0;0.12;992;3612;0;0;10;0;0;2626500;1254499;626;254;47.44;7.79;626500;254500;"626500_254500"
5799;3497;2205;0;0.24;0;0.53;0;-0.72;1752;0;0.12;74;35.6;0.1;0;2627500;1116499;627;116;46.2;7.79;627500;116500;"627500_116500"
5950;36384;754;0.09;0.16;0;0.43;0;0.23;4142;7039;0;0;10.2;0.07;0;2627500;1191499;627;191;46.87;7.8;627500;191500;"627500_191500"
5838;1032;973;0;0.62;0;0.33;0;0.02;1655;646;0.01;0;24.6;0.02;0;2627500;1245499;627;245;47.36;7.8;627500;245500;"627500_245500"
5910;2445;2387;0;0.02;0;0.6;0;0.72;850;335;0.18;0;31.2;0.2;0;2628500;1100499;628;100;46.06;7.81;628500;100500;"628500_100500"
5803;28031;659;0.14;0.07;0;0.29;0;-0.2;5259;9316;0;0;7.7;0.09;0;2628500;1128499;628;128;46.31;7.81;628500;128500;"628500_128500"
5989;73;2480;0;0;0.06;0.08;0;-0.35;1083;0;0.86;0;32.8;0;0;2628500;1151499;628;151;46.51;7.81;628500;151500;"628500_151500"
5820;2596;918;0;0.29;0;0.63;0;-0.1;4209;3189;0.01;0;22.2;0.04;0;2628500;1188499;628;188;46.85;7.81;628500;188500;"628500_188500"
5822;1554;1019;0.01;0.51;0;0.46;0;0.14;2406;3186;0;0;23.3;0.02;0;2628500;1194499;628;194;46.9;7.81;628500;194500;"628500_194500"
5830;12194;750;0.17;0.13;0;0.58;0;0.13;983;5710;0;0;11.5;0.04;0;2628500;1214499;628;214;47.08;7.81;628500;214500;"628500_214500"
5953;93362;370;0.14;0;0;0.22;0;-0.35;2780;11669;0;0;8.5;0.05;0;2628500;1264499;628;264;47.53;7.82;628500;264500;"628500_264500"
5843;21362;292;0.03;0.73;0;0;0;0.18;967;2733;0;58;3;0;0;2628500;1268499;628;268;47.57;7.82;628500;268500;"628500_268500"
5800;25379;1471;0;0.44;0;0.33;0;0.2;1984;5124;0.01;0;28.1;0.13;0;2629500;1114499;629;114;46.18;7.82;629500;114500;"629500_114500"
5817;374;1702;0;0.3;0;0.48;0;0.05;689;0;0.02;0;17.2;0.2;0;2629500;1176499;629;176;46.74;7.82;629500;176500;"629500_176500"
5826;2533;1000;0;0.54;0;0.41;0;-0.12;4777;1649;0;0;26;0.02;0;2629500;1204499;629;204;46.99;7.83;629500;204500;"629500_204500"
5848;9878;286;0.05;0.62;0;0;0;0.1;1189;1507;0;0;2.7;0.01;0;2629500;1270499;629;270;47.58;7.83;629500;270500;"629500_270500"
5955;0;2878;0;0;0;0.18;0.01;-0.06;2220;0;0.81;315;27.3;0;0;2630500;1101499;630;101;46.06;7.83;630500;101500;"630500_101500"
5993;0;2427;0;0;0;0.1;0;-0.53;2608;0;0.85;0;36;0;0;2630500;1144499;630;144;46.45;7.84;630500;144500;"630500_144500"
5869;132;1703;0;0.32;0;0.37;0;0.04;0;0;0.02;79;14.3;0.28;3060;2630500;1178499;630;178;46.76;7.84;630500;178500;"630500_178500"
5962;1516;1271;0;0.33;0;0.63;0;-0.45;3986;1240;0;0;17.6;0.03;0;2630500;1183499;630;183;46.8;7.84;630500;183500;"630500_183500"
5885;15432;425;0.24;0.42;0;0.07;0.01;-0.2;1877;6418;0;947;2.1;0;0;2630500;1239499;630;239;47.31;7.84;630500;239500;"630500_239500"
5990;0;2720;0;0;0.4;0.07;0;-0.14;141;0;0.53;100;16.2;0;0;2630500;1095499;630;95;46.01;7.83;630500;95500;"630500_95500"
5852;7050;1197;0;0.07;0;0.43;0;-0.44;2249;1747;0.07;0;35.9;0.41;0;2631500;1119499;631;119;46.23;7.85;631500;119500;"631500_119500"
5957;0;1954;0;0.55;0;0.26;0;-0.64;1369;0;0.06;0;31.8;0.13;0;2631500;1131499;631;131;46.33;7.85;631500;131500;"631500_131500"
5861;4025;1799;0;0.52;0;0.26;0;-0.49;4829;1476;0.04;83;24.4;0.12;0;2631500;1142499;631;142;46.43;7.85;631500;142500;"631500_142500"
5994;0;2480;0;0;0;0.28;0.01;-0.42;1271;0;0.71;388;32.7;0;0;2631500;1156499;631;156;46.56;7.85;631500;156500;"631500_156500"
5866;2125;851;0;0.72;0;0.2;0;0.18;2442;3905;0;0;29.1;0.01;0;2631500;1167499;631;167;46.66;7.85;631500;167500;"631500_167500"
5870;5721;1335;0;0.15;0;0.77;0;-0.46;2944;2251;0.01;0;18.9;0.05;0;2631500;1175499;631;175;46.73;7.85;631500;175500;"631500_175500"
5873;9904;885;0.05;0.1;0;0.78;0;0.1;4935;4080;0;0;12.1;0.03;0;2631500;1185499;631;185;46.82;7.85;631500;185500;"631500_185500"
5877;1859;1089;0;0.54;0;0.34;0;0;4009;1842;0;0;27.6;0.11;0;2631500;1205499;631;205;47;7.85;631500;205500;"631500_205500"
5965;3398;710;0.43;0.41;0;0.13;0;0.15;0;1149;0;0;4.6;0.01;0;2631500;1219499;631;219;47.13;7.85;631500;219500;"631500_219500"
5954;0;2848;0;0;0.03;0.02;0;0.39;3950;0;0.95;150;20.5;0;0;2631500;1097499;631;97;46.03;7.85;631500;97500;"631500_97500"
5956;9922;1458;0;0.45;0;0.39;0;-0.33;2091;2126;0;0;12.6;0.11;0;2632500;1125499;632;125;46.28;7.86;632500;125500;"632500_125500"
5856;19190;1030;0;0.22;0;0.39;0;-0.86;5456;5464;0;0;26.6;0.22;0;2632500;1129499;632;129;46.32;7.86;632500;129500;"632500_129500"
5996;2553;1173;0;0.36;0;0.57;0;0;3030;757;0;0;22.1;0.06;0;2632500;1190499;632;190;46.86;7.86;632500;190500;"632500_190500"
5875;8612;852;0.07;0.42;0;0.37;0;-0.47;3282;4449;0;0;22.7;0.04;0;2632500;1196499;632;196;46.92;7.87;632500;196500;"632500_196500"
5997;309;1078;0;0.44;0;0.44;0;0.31;3920;737;0;0;26.9;0.12;0;2632500;1208499;632;208;47.03;7.87;632500;208500;"632500_208500"
5891;6612;767;0.14;0.48;0;0.34;0;0.2;612;2675;0;0;16;0.01;0;2632500;1250499;632;250;47.4;7.87;632500;250500;"632500_250500"
5892;1914;517;0.07;0.79;0;0.1;0;0.38;2268;1612;0;0;16.1;0.03;0;2632500;1255499;632;255;47.45;7.87;632500;255500;"632500_255500"
5894;42974;496;0.12;0.14;0;0.5;0;0.26;3415;7314;0;67;12.6;0;0;2632500;1261499;632;261;47.5;7.87;632500;261500;"632500_261500"
5959;1733;1993;0;0.06;0;0.69;0;-0.71;5091;0;0.02;153;23.4;0.2;11863;2633500;1143499;633;143;46.44;7.87;633500;143500;"633500_143500"
5863;124;2038;0;0;0;0.71;0.01;0.65;3712;0;0.2;649;22;0.08;6686;2633500;1150499;633;150;46.5;7.88;633500;150500;"633500_150500"
5867;1042;1689;0;0.35;0;0.35;0;0.46;1952;84;0.01;107;29.2;0.26;0;2633500;1161499;633;161;46.6;7.88;633500;161500;"633500_161500"
5964;1486;1009;0;0.56;0;0.37;0;0.27;3425;1012;0;0;26;0.07;0;2633500;1193499;633;193;46.89;7.88;633500;193500;"633500_193500"
5998;22710;603;0.41;0.14;0;0.3;0;-0.2;858;5094;0;0;10.5;0.03;0;2633500;1226499;633;226;47.19;7.88;633500;226500;"633500_226500"
5969;2803;340;0.92;0;0;0.05;0;-0.04;875;2963;0;146;1.8;0;0;2633500;1268499;633;268;47.57;7.88;633500;268500;"633500_268500"
5857;18888;840;0.02;0.22;0;0.32;0;0.15;2105;9635;0.01;0;23.3;0.24;0;2634500;1124499;634;124;46.27;7.89;634500;124500;"634500_124500"
5958;23;2452;0;0;0;0.25;0;-0.46;1626;0;0.73;41;37;0.01;0;2634500;1136499;634;136;46.38;7.89;634500;136500;"634500_136500"
5868;6866;615;0.14;0.3;0;0.36;0;0.53;955;3380;0;0;11.5;0.07;0;2634500;1169499;634;169;46.68;7.89;634500;169500;"634500_169500"
5871;40975;577;0.05;0.11;0;0.11;0.44;0.03;650;4970;0;3243;5;0.04;0;2634500;1171499;634;171;46.69;7.89;634500;171500;"634500_171500"
5878;10033;865;0.14;0.28;0;0.45;0;-0.09;2826;3605;0.01;0;15.7;0.03;0;2634500;1200499;634;200;46.95;7.89;634500;200500;"634500_200500"
5880;32003;698;0.28;0.08;0;0.52;0;0.03;1893;4676;0;0;10.1;0.02;0;2634500;1218499;634;218;47.12;7.89;634500;218500;"634500_218500"
5886;4953;478;0.44;0.31;0;0.22;0;0.25;2181;2379;0;0;6.4;0.02;0;2634500;1233499;634;233;47.25;7.89;634500;233500;"634500_233500"
5888;11635;483;0.04;0.51;0;0.18;0;0.12;928;3543;0;0;19;0.02;0;2634500;1242499;634;242;47.33;7.9;634500;242500;"634500_242500"
5889;6201;810;0;0.21;0;0.7;0;-0.01;1459;1397;0;0;16.1;0.06;0;2634500;1248499;634;248;47.39;7.9;634500;248500;"634500_248500"
5893;8360;519;0.28;0.5;0;0.13;0;0.1;3130;2847;0;0;18.5;0;0;2634500;1254499;634;254;47.44;7.9;634500;254500;"634500_254500"
5849;1376;2506;0;0;0.26;0.11;0;0.63;894;0;0.5;0;27.7;0.06;0;2635500;1104499;635;104;46.09;7.9;635500;104500;"635500_104500"
5853;4491;1456;0;0.53;0;0.2;0;-0.51;1628;1457;0.11;0;35.8;0.12;0;2635500;1117499;635;117;46.21;7.9;635500;117500;"635500_117500"
5992;78;2320;0;0;0;0.9;0;-0.51;3599;0;0.08;0;34.2;0.01;0;2635500;1133499;635;133;46.35;7.9;635500;133500;"635500_133500"
5862;0;2125;0;0;0;0.54;0;-0.62;4116;0;0.18;0;20.4;0.23;0;2635500;1144499;635;144;46.45;7.9;635500;144500;"635500_144500"
5963;159;1868;0;0.2;0;0.47;0;-0.51;0;0;0.25;111;26.9;0.08;6537;2635500;1181499;635;181;46.78;7.9;635500;181500;"635500_181500"
5874;4493;1295;0;0.44;0;0.4;0;0.44;1458;688;0.03;166;24.4;0.11;0;2635500;1187499;635;187;46.84;7.9;635500;187500;"635500_187500"
5884;3476;675;0.36;0.25;0;0.35;0;0.06;587;3665;0;79;11.6;0.01;0;2635500;1228499;635;228;47.21;7.91;635500;228500;"635500_228500"
5890;263822;402;0;0.05;0;0;0;-0.01;2092;17604;0;0;3.6;0.07;0;2635500;1244499;635;244;47.35;7.91;635500;244500;"635500_244500"
5850;295;1989;0;0.31;0;0.25;0.03;0.13;2900;22;0.28;237;24;0.05;0;2636500;1105499;636;105;46.1;7.91;636500;105500;"636500_105500"
5854;1586;2085;0;0.5;0;0.29;0;0.36;1254;0;0.04;0;26.4;0.13;0;2636500;1119499;636;119;46.23;7.91;636500;119500;"636500_119500"
5859;3623;1827;0;0.67;0;0.18;0;-0.74;3710;959;0.03;0;25.1;0.07;0;2636500;1130499;636;130;46.32;7.91;636500;130500;"636500_130500"
5864;7174;1050;0;0.56;0;0.28;0;0.35;2066;1220;0.05;0;31.4;0.08;0;2636500;1157499;636;157;46.57;7.91;636500;157500;"636500_157500"
5960;1101;1903;0;0.01;0;0.81;0;0.08;0;0;0.1;0;26;0.07;0;2636500;1167499;636;167;46.66;7.92;636500;167500;"636500_167500"
5881;10951;769;0.31;0.06;0;0.53;0;0.22;1091;2158;0;0;10.8;0.04;0;2636500;1213499;636;213;47.07;7.92;636500;213500;"636500_213500"
5905;5662;708;0.47;0.16;0;0.35;0;0.13;1090;3477;0;0;10.3;0;0;2636500;1223499;636;223;47.16;7.92;636500;223500;"636500_223500"
5895;60507;456;0.11;0.23;0;0.38;0;-0.2;1939;11031;0;116;11.4;0.03;0;2636500;1262499;636;262;47.51;7.92;636500;262500;"636500_262500"
5855;4162;1713;0;0.63;0;0.16;0;0.02;2678;1688;0.05;0;30.4;0.11;0;2637500;1110499;637;110;46.14;7.92;637500;110500;"637500_110500"
5961;12075;1392;0;0.4;0;0.42;0;0.3;4177;1806;0;0;19.9;0.09;0;2637500;1160499;637;160;46.59;7.93;637500;160500;"637500_160500"
5882;3340;875;0.02;0.4;0;0.54;0;0.06;1964;1832;0;0;18.8;0.03;0;2637500;1211499;637;211;47.05;7.93;637500;211500;"637500_211500"
5991;0;2883;0;0;0.01;0.09;0;-0.01;627;0;0.88;0;33.8;0;0;2638500;1102499;638;102;46.07;7.94;638500;102500;"638500_102500"
5851;18705;1699;0;0.52;0;0.24;0;-0.29;1979;7134;0.01;0;23.7;0.07;0;2638500;1109499;638;109;46.14;7.94;638500;109500;"638500_109500"
5858;222;2184;0;0.09;0;0.66;0.04;-0.18;1399;0;0.02;688;17.7;0.19;0;2638500;1123499;638;123;46.26;7.94;638500;123500;"638500_123500"
5865;1882;1906;0;0.15;0;0.61;0;-0.72;826;35;0.01;0;20.6;0.14;33815;2638500;1158499;638;158;46.58;7.94;638500;158500;"638500_158500"
5883;7887;706;0.03;0.05;0;0.8;0;-0.06;1742;2713;0.01;0;16.4;0.04;0;2638500;1216499;638;216;47.1;7.95;638500;216500;"638500_216500"
5966;7966;584;0.16;0.39;0;0.32;0;0.07;1598;4552;0;0;11;0;0;2638500;1228499;638;228;47.21;7.95;638500;228500;"638500_228500"
5967;3866;524;0.12;0.61;0;0.17;0;0.04;1493;1645;0;0;16.2;0.03;0;2638500;1231499;638;231;47.23;7.95;638500;231500;"638500_231500"
5887;214214;444;0.05;0;0;0.1;0;-0.07;1503;16854;0;127;3.9;0.08;0;2638500;1237499;638;237;47.29;7.95;638500;237500;"638500_237500"
5999;10262;592;0.1;0.43;0;0.3;0;-0.46;644;1235;0;0;17.9;0.04;0;2638500;1249499;638;249;47.4;7.95;638500;249500;"638500_249500"
5860;0;2302;0;0;0;0.95;0;-0.08;5757;0;0.02;0;25.9;0.03;21800;2639500;1135499;639;135;46.37;7.95;639500;135500;"639500_135500"
5872;12395;769;0;0.59;0;0.31;0.01;0.77;1423;5954;0;274;25.2;0.02;0;2639500;1172499;639;172;46.7;7.96;639500;172500;"639500_172500"
5995;1163;1296;0;0.52;0;0.4;0;0.47;5182;2061;0;0;19;0.04;88652;2639500;1181499;639;181;46.78;7.96;639500;181500;"639500_181500"
5876;1719;1328;0;0.42;0;0.54;0;-0.73;4904;2508;0;0;19.4;0.03;0;2639500;1191499;639;191;46.87;7.96;639500;191500;"639500_191500"
5879;89;1181;0;0.78;0;0.16;0;-0.31;4306;0;0;0;31.4;0.06;0;2639500;1205499;639;205;47;7.96;639500;205500;"639500_205500"
5968;7174;549;0.27;0.14;0;0.48;0;-0.05;2678;1437;0;0;12;0.03;0;2639500;1255499;639;255;47.45;7.96;639500;255500;"639500_255500"
5906;218;2390;0;0;0;0.46;0;0.06;3775;641;0.48;375;23.6;0;0;2639500;1098499;639;98;46.04;7.95;639500;98500;"639500_98500"
5911;211;2493;0;0;0.05;0.53;0;0.17;2463;679;0.42;808;34.6;0;0;2639500;1099499;639;99;46.05;7.95;639500;99500;"639500_99500"
5897;764;2015;0;0.31;0;0.17;0;0.28;2363;1215;0.02;0;25.3;0.42;0;2640500;1101499;640;101;46.06;7.96;640500;101500;"640500_101500"
5898;20164;1841;0.01;0.6;0;0.14;0;0.18;1154;3608;0.03;156;23.6;0.07;0;2640500;1104499;640;104;46.09;7.96;640500;104500;"640500_104500"
6000;6;2180;0;0;0.08;0.17;0;0.31;1813;0;0.74;0;33.3;0.01;0;2640500;1157499;640;157;46.57;7.97;640500;157500;"640500_157500"
5901;6830;2004;0;0.01;0;0.75;0;0.5;3493;399;0;219;16.1;0.16;0;2640500;1159499;640;159;46.59;7.97;640500;159500;"640500_159500"
5902;827;1866;0;0.39;0;0.3;0;0.29;1337;0;0;0;18.3;0.3;4134;2640500;1162499;640;162;46.61;7.97;640500;162500;"640500_162500"
5971;1203;1128;0;0.6;0;0.35;0;0.24;2964;1347;0;0;28.2;0.05;0;2640500;1206499;640;206;47.01;7.97;640500;206500;"640500_206500"
5903;21779;600;0.22;0.09;0;0.54;0;0.03;4059;5870;0;0;10.3;0.02;0;2640500;1218499;640;218;47.12;7.97;640500;218500;"640500_218500"
5899;0;2349;0;0;0;0.94;0;-0.12;1984;0;0.04;217;20.3;0.01;0;2641500;1121499;641;121;46.24;7.98;641500;121500;"641500_121500"
5900;0;2390;0;0;0;0.97;0;-0.88;8210;0;0;0;14;0;40564;2641500;1137499;641;137;46.39;7.98;641500;137500;"641500_137500"
6128;715;1481;0;0.6;0;0.31;0;-0.33;378;458;0;0;15.2;0.06;33691;2641500;1186499;641;186;46.83;7.98;641500;186500;"641500_186500"
