"x"	"y"	"buildings"	"elevation"	"farmland"	"forest"	"glacier"	"grassland"	"lakes"	"northness"	"rivers"	"roads"	"rocks"	"shoreline"	"slope"	"structures"	"wetlands"
700500	281500	2284	445	0.08	0.6	0	0.12	0	0.54	1022	2896	0	0	11.4	0.05	0
701500	281500	869	423	0	0.72	0	0.09	0	0.04	1609	2294	0	259	8.4	0.01	0
702500	281500	17269	411	0.38	0.15	0	0.09	0	0.4	2538	3052	0	147	4.6	0.03	23247
703500	281500	10206	408	0.49	0.08	0	0.12	0	0.24	1267	2928	0	0	3	0.06	0
704500	281500	42383	413	0.26	0.14	0	0.16	0	-0.25	2143	7294	0	0	5.2	0.04	0
705500	281500	2948	529	0	0.79	0	0.05	0	-0.08	32	1253	0	0	17.1	0	0
706500	281500	177	534	0	0.97	0	0.03	0	0.41	366	18	0	0	11.7	0	0
716500	281500	175	396	0	0.01	0	0	0.96	0.03	0	530	0	368	0.4	0.01	0
717500	281500	3667	409	0	0.16	0	0.07	0.69	0.26	0	1054	0	1048	5.3	0	0
718500	281500	50519	420	0.01	0.16	0	0.21	0.4	0.51	907	4395	0	1476	7.5	0.02	0
719500	281500	28956	426	0.03	0.23	0	0.08	0.44	0.42	1060	4074	0	1118	8.2	0.02	0
720500	281500	16189	425	0.08	0.27	0	0.12	0.39	0.47	2225	4740	0	1313	8.4	0.01	5242
721500	281500	59923	429	0.03	0.11	0	0.09	0.31	0.5	1136	8802	0	1097	7.6	0.06	0
722500	281500	22517	411	0.14	0.01	0	0.15	0.39	0.47	579	4871	0	1261	3.8	0.05	0
723500	281500	126032	399	0.02	0	0	0.05	0.42	0.37	663	9604	0	1741	1.2	0.02	0
724500	281500	946	396	0.02	0	0	0.01	0.88	0.04	0	185	0	610	0.1	0.01	19124
725500	281500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
673500	280500	3393	476	0.55	0	0	0.21	0	-0.05	0	2947	0	0	8.4	0.02	0
674500	280500	55480	427	0.32	0.01	0	0.16	0	-0.29	828	7656	0	0	5.7	0.02	0
675500	280500	1895	408	0.84	0	0	0.04	0	0.02	254	3301	0	0	1.2	0	0
676500	280500	29244	419	0.75	0	0	0.14	0	0.17	461	6334	0	0	2.9	0	0
677500	280500	87196	438	0.25	0.02	0	0.21	0.01	0.04	0	11247	0	459	6.6	0.02	0
678500	280500	958	495	0.21	0.53	0	0.14	0	0.15	0	3768	0	0	8.2	0	0
679500	280500	486	565	0.06	0.78	0	0.1	0	0.27	0	1160	0	0	13	0	0
680500	280500	139	618	0	0.98	0	0.02	0	-0.31	0	1068	0	0	12.4	0	0
681500	280500	98	620	0	0.99	0	0.01	0	-0.27	0	1200	0	0	7.5	0	0
682500	280500	0	578	0	0.99	0	0	0	0.2	1397	1298	0	0	11.3	0	0
683500	280500	0	577	0	0.99	0	0	0	0.01	2032	1567	0	0	7.6	0	0
684500	280500	511	551	0	1	0	0	0	-0.12	1370	0	0	28	5.5	0	0
685500	280500	119	501	0.13	0.79	0	0.07	0	-0.15	421	906	0	0	5.9	0	0
686500	280500	20900	444	0.51	0.18	0	0.19	0	-0.42	876	3480	0	46	3.9	0	0
688500	280500	60949	415	0.34	0.04	0	0.14	0	-0.29	0	11098	0	0	5.7	0.02	0
689500	280500	52729	439	0.49	0	0	0.13	0	-0.54	1740	10875	0	0	5.6	0.01	0
690500	280500	38822	476	0.4	0.13	0	0.19	0.01	-0.45	2118	6455	0	278	7.8	0.02	1202
691500	280500	1678	524	0.11	0.84	0	0.04	0	0.02	590	850	0	89	7.4	0	0
692500	280500	275	548	0.01	0.98	0	0.01	0	0.13	0	0	0	0	3.9	0	0
693500	280500	2526	487	0.29	0.61	0	0.02	0	0.15	836	628	0	0	6.9	0.03	30638
694500	280500	16302	420	0.76	0	0	0.11	0	0.45	1974	5047	0	0	2.2	0.02	22239
695500	280500	14202	437	0.54	0.2	0	0.12	0	0.01	113	3907	0	0	3.6	0	0
696500	280500	3629	449	0.39	0.57	0	0.02	0	0.23	0	1699	0	0	2.1	0	0
697500	280500	19913	437	0.83	0.03	0	0.03	0	0.07	0	4297	0	0	3	0	0
698500	280500	84646	421	0.5	0	0	0.17	0	0.39	2114	8087	0	0	2.8	0	0
699500	280500	61209	422	0.58	0.05	0	0.17	0	-0.03	1254	4348	0	0	3.7	0.02	0
700500	280500	29982	468	0.28	0.38	0	0.1	0	-0.71	62	4449	0	140	9.9	0.01	0
701500	280500	3637	479	0.31	0.59	0	0.05	0	-0.46	0	1795	0	0	11	0	0
702500	280500	586	463	0.19	0.64	0	0.11	0	-0.18	293	1234	0	0	10.6	0	46604
703500	280500	8152	437	0.75	0.02	0	0.16	0	0.23	0	5084	0	304	2.9	0	348
704500	280500	12599	422	0.68	0.02	0	0.18	0	0.21	390	6706	0	283	2.5	0	0
705500	280500	24994	409	0.28	0.05	0	0.13	0	-0.22	2459	4772	0	0	4.3	0.07	0
706500	280500	53738	484	0.05	0.3	0	0.08	0	-0.56	56	9120	0	0	14.1	0.08	0
707500	280500	6902	481	0.25	0.2	0	0.25	0	-0.75	1526	2503	0	382	10.9	0.03	20263
714500	280500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
715500	280500	102915	400	0	0	0	0.03	0.53	0.33	622	6700	0	1841	1.6	0.07	0
716500	280500	94771	437	0.13	0.08	0	0.17	0.01	0.52	1615	11489	0	779	8.6	0.06	0
717500	280500	2913	507	0.17	0.53	0	0.2	0	0.35	2776	601	0	0	14.7	0.01	0
718500	280500	4346	555	0.3	0.43	0	0.2	0	0.45	1829	1816	0	0	10.7	0.03	0
719500	280500	1584	564	0.17	0.69	0	0.09	0	0.62	3698	1498	0	98	9.7	0	0
720500	280500	3108	561	0.14	0.7	0	0.08	0	0.72	2255	2227	0	390	8.3	0	0
721500	280500	16789	525	0.37	0.22	0	0.3	0	0.67	2274	5212	0	0	7.1	0.02	0
722500	280500	47668	485	0.21	0.25	0	0.27	0	0.49	2075	6669	0	0	8.4	0.03	4376
723500	280500	51548	453	0.2	0.29	0	0.31	0	0.48	2986	6242	0	135	9.8	0.02	0
724500	280500	25647	435	0.26	0.09	0	0.27	0.05	0.63	1336	4841	0	810	6.4	0.04	81747
725500	280500	37476	412	0.14	0.02	0	0.23	0.19	0.66	2165	5437	0	1432	3.8	0.02	195387
726500	280500	0	404	0.35	0.04	0	0.21	0.14	0.52	0	1035	0	1150	2.2	0.05	0
727500	280500	83408	399	0.27	0.01	0	0.02	0.16	0.45	1947	4476	0	451	0.6	0.02	30966
728500	280500	22120	398	0.54	0.06	0	0.01	0.12	0.2	4616	1882	0	29	0.3	0.05	52690
675500	279500	4997	410	0.91	0	0	0.03	0	0.01	1103	3125	0	0	2.5	0	0
676500	279500	6274	415	0.87	0	0	0.08	0	0.17	348	3695	0	0	2.9	0	0
677500	279500	10647	421	0.75	0.01	0	0.1	0	-0.29	0	4961	0	0	4.9	0.03	0
678500	279500	36541	452	0.22	0.04	0	0.35	0	-0.35	1199	7718	0	0	9.7	0.03	0
679500	279500	8423	550	0.04	0.73	0	0.15	0	0.11	1102	1877	0	0	16.3	0.01	0
680500	279500	930	605	0.04	0.88	0	0.06	0	-0.07	290	856	0	0	8.8	0	0
681500	279500	73	594	0.01	0.97	0	0.01	0	-0.58	1165	1448	0	0	5.7	0	0
688500	279500	39664	383	0.35	0.25	0	0.06	0	-0.03	1950	3810	0	210	6.5	0.01	0
689500	279500	21049	416	0.55	0.07	0	0.11	0	-0.25	459	5814	0	0	5.1	0.03	0
690500	279500	7540	445	0.53	0.16	0	0.21	0	-0.44	0	5119	0	0	4.7	0	0
691500	279500	9634	499	0.13	0.56	0	0.14	0	-0.46	1009	3184	0	0	7.6	0.01	0
692500	279500	129	537	0.02	0.93	0	0.03	0	-0.23	32	22	0	220	6.3	0	0
693500	279500	1488	511	0.31	0.54	0	0.09	0	0.19	307	2144	0	0	7.5	0.02	38373
694500	279500	73629	437	0.45	0	0	0.23	0	0.29	593	8190	0	0	3.5	0.02	3208
695500	279500	29481	434	0.72	0	0	0.1	0	-0.04	734	5471	0	0	2.4	0.02	2218
696500	279500	5421	449	0.46	0.44	0	0.05	0	-0.06	0	380	0	0	3	0.02	0
697500	279500	7448	431	0.63	0.23	0	0.07	0	0.03	0	2067	0	0	2.5	0	0
698500	279500	9097	434	0.65	0.24	0	0.06	0	0.04	1166	2025	0	85	2.5	0.03	0
699500	279500	9337	435	0.76	0.08	0	0.09	0	-0.28	0	2592	0	0	4.3	0.01	0
700500	279500	2846	419	0.58	0.14	0	0.13	0	-0.14	2063	2317	0	0	3.1	0.04	18412
701500	279500	8174	436	0.45	0.23	0	0.23	0.01	0.26	1033	2950	0	360	4.8	0.01	3734
702500	279500	223	472	0.13	0.7	0	0.05	0	0.73	1004	1034	0	294	8.3	0.01	88741
703500	279500	26842	456	0.31	0.22	0	0.25	0	0.63	164	5513	0	0	5.2	0.03	13942
704500	279500	4340	441	0.77	0.05	0	0.07	0	0.46	192	3787	0	147	3.3	0.01	0
705500	279500	60889	415	0.5	0	0	0.15	0	0.69	2653	7744	0	253	2.3	0.04	2110
706500	279500	158097	407	0.14	0	0	0.03	0.04	0.18	1141	14066	0	887	2.3	0.03	0
707500	279500	38693	405	0.2	0	0	0.06	0.39	-0.31	503	4345	0	3006	2.4	0.07	6954
713500	279500	2476	405	0	0.16	0	0.07	0.7	0.25	407	1019	0	1343	3.8	0.01	0
714500	279500	20448	425	0.01	0.37	0	0.14	0.32	0.42	1938	3902	0	1207	8.9	0.05	0
715500	279500	47009	472	0.17	0.21	0	0.39	0.02	0.71	1981	6618	0	289	9.1	0.04	0
716500	279500	4625	521	0.16	0.5	0	0.22	0	0.5	3126	3543	0.01	0	12.2	0.03	2251
717500	279500	1504	615	0.13	0.68	0	0.14	0	0.67	2125	2274	0	0	10.4	0.02	14419
718500	279500	3672	667	0.27	0.48	0	0.23	0	0.47	528	1333	0	0	7.4	0	0
719500	279500	7516	678	0.41	0.35	0	0.23	0	0.66	1919	920	0	0	7.2	0	0
720500	279500	2133	662	0.07	0.77	0	0.13	0	0.54	2308	1339	0	0	7.2	0	0
721500	279500	908	608	0.11	0.7	0	0.14	0	0.65	2314	1102	0	0	7.6	0.02	0
722500	279500	12081	551	0.32	0.29	0	0.29	0	0.7	2892	2412	0	0	6.5	0.01	0
723500	279500	13977	525	0.43	0.39	0	0.1	0	0.6	1782	3425	0	0	6.3	0.01	0
724500	279500	2266	507	0.47	0.45	0	0.08	0	0.54	1820	2130	0	110	7.3	0	0
725500	279500	4958	499	0.42	0.26	0	0.23	0	0.82	1498	3416	0	0	5.2	0.04	0
726500	279500	63801	454	0.35	0.13	0	0.24	0	0.53	1585	7726	0	0	6.7	0.01	0
727500	279500	196435	419	0.16	0	0	0.13	0	0.59	2264	15500	0	282	3.1	0.05	915
728500	279500	43365	412	0.66	0	0	0.04	0	0.67	1013	8701	0	123	1.9	0.02	1562
729500	279500	135925	404	0.18	0.01	0	0.06	0.03	0.55	1343	10983	0	980	1.2	0.07	0
730500	279500	185246	402	0	0	0	0.01	0.01	0.42	167	11421	0	962	1.3	0.08	0
731500	279500	3065	397	0.03	0	0	0.05	0.69	0.15	0	55	0	3254	0.3	0.14	0
732500	279500	0	396	0	0	0	0	0.99	0	0	0	0	53	0	0.01	0
733500	279500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
734500	279500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
735500	279500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
736500	279500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
737500	279500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
738500	279500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
677500	278500	256	489	0.09	0.71	0	0.19	0	0.6	1128	259	0	0	13.2	0	0
678500	278500	2891	468	0.23	0.53	0	0.14	0	0.29	1813	1122	0	66	13.9	0	0
679500	278500	369	484	0.17	0.69	0	0.06	0	-0.43	1081	2411	0	0	17.2	0	0
680500	278500	213	512	0.14	0.76	0	0.06	0	-0.43	1745	1157	0	0	15.9	0.01	2908
681500	278500	338	525	0	0.96	0	0	0.01	-0.49	455	1829	0	0	10.8	0	0
689500	278500	5166	387	0.11	0.58	0	0.03	0	-0.06	1597	2017	0	308	5.8	0.03	0
690500	278500	22155	410	0.77	0.07	0	0.09	0	-0.35	1007	7450	0	0	1.6	0	0
691500	278500	58370	425	0.56	0	0	0.1	0	-0.61	2051	8859	0	0	4.1	0.03	0
692500	278500	13720	480	0.44	0.22	0	0.13	0	-0.45	1203	2851	0	133	7.3	0.04	7122
693500	278500	12488	506	0.55	0.26	0	0.12	0	-0.32	0	2308	0	0	5.6	0	0
694500	278500	8561	474	0.54	0.33	0	0.08	0	0.44	436	3597	0	0	4.5	0.02	127
695500	278500	80	456	0.49	0.4	0	0.07	0	0.58	0	2730	0	0	2.9	0.01	9
696500	278500	6498	455	0.35	0.48	0	0.11	0	0.24	0	2461	0	0	2.7	0	0
697500	278500	2329	447	0.24	0.66	0	0.1	0	0.23	580	715	0	0	4.1	0	1934
698500	278500	1806	444	0.07	0.89	0	0.04	0	0.28	761	670	0	92	3.2	0	0
699500	278500	5660	431	0.48	0.37	0	0.09	0	-0.06	213	1263	0	0	2.9	0.01	2417
700500	278500	18802	420	0.61	0.09	0	0.15	0	0.09	1228	3254	0	0	2.9	0.05	28693
701500	278500	3511	469	0.3	0.33	0	0.16	0	0.14	107	3216	0	0	8.3	0.01	0
702500	278500	74	604	0	1	0	0	0	0.23	0	777	0	0	10	0	0
703500	278500	0	591	0	1	0	0	0	0.24	613	0	0	0	8.1	0	5151
704500	278500	5309	511	0.13	0.65	0	0.18	0	0.54	1571	1823	0	129	9.4	0	5271
705500	278500	54048	465	0.25	0.06	0	0.43	0	0.67	2403	7144	0	245	6.3	0.05	1483
706500	278500	54728	443	0.5	0.06	0	0.23	0	0.67	99	4970	0	0	5.4	0.03	2753
707500	278500	76142	416	0.44	0.02	0	0.1	0.01	0.79	1102	11015	0	747	3	0.01	17324
708500	278500	36086	405	0.42	0	0	0.11	0.17	0.62	1071	2581	0	970	1.6	0.03	12094
709500	278500	2798	396	0.03	0	0	0.03	0.89	0.07	15	204	0	1057	0.4	0	0
710500	278500	14568	398	0.03	0	0	0.08	0.74	0.2	24	1423	0	1099	0.7	0.03	0
711500	278500	25584	411	0.03	0.1	0	0.19	0.44	0.45	613	4641	0	1302	4.6	0.05	0
712500	278500	7703	483	0	0.57	0	0.34	0.02	0.71	1581	2963	0	1017	15.8	0.03	0
713500	278500	588	536	0.21	0.67	0	0.07	0	0.62	2298	777	0	0	13.6	0	0
714500	278500	4885	560	0.46	0.44	0	0.1	0	0.43	1282	1746	0	0	7.5	0	0
715500	278500	9968	555	0.54	0.24	0	0.2	0	0.19	2071	2900	0	0	6.5	0.01	0
716500	278500	10948	586	0.51	0.13	0	0.27	0	0.07	1716	3973	0	0	6.8	0	0
717500	278500	2592	664	0.28	0.53	0	0.18	0	-0.17	673	1549	0	0	6.6	0	0
718500	278500	12674	684	0.29	0.42	0	0.23	0.01	-0.2	1201	3468	0	137	4.6	0.01	0
719500	278500	2029	697	0.07	0.71	0	0.18	0	-0.48	1772	2314	0	375	5.6	0.01	3884
720500	278500	10117	662	0.34	0.35	0	0.25	0	-0.74	2230	2672	0	0	5	0	0
721500	278500	146	638	0.15	0.71	0	0.1	0	-0.54	3062	692	0	0	4.7	0	0
722500	278500	8704	607	0.33	0.5	0	0.08	0	0.1	2367	2065	0	98	4.2	0	0
723500	278500	1204	573	0.09	0.84	0	0.04	0	0.63	2692	1394	0	145	4.9	0	0
724500	278500	285	546	0.04	0.88	0	0.06	0	0.44	4130	1692	0	0	4.5	0	0
725500	278500	863	539	0	0.97	0	0.02	0	0.27	3184	600	0	0	3.4	0	0
726500	278500	7804	519	0.44	0.39	0	0.14	0	0.6	1589	2731	0	0	4.1	0.01	0
727500	278500	12388	486	0.25	0.34	0	0.31	0	0.55	1884	2724	0	299	7.6	0.01	0
728500	278500	32137	466	0.52	0.03	0	0.29	0	0.88	278	8246	0	0	5.2	0.02	0
729500	278500	178081	444	0.04	0.05	0	0.09	0	0.8	1159	16068	0	0	5.1	0.06	0
730500	278500	207968	426	0.06	0.02	0	0.05	0	0.67	1564	20776	0	0	3.5	0.09	0
731500	278500	193334	409	0.02	0.01	0	0.06	0.02	0.6	86	15970	0	578	2.5	0.03	4269
732500	278500	107603	402	0.11	0.02	0	0.05	0.18	0.54	1782	11852	0	1341	1.3	0.05	0
733500	278500	30996	398	0.06	0.03	0	0.03	0.64	0.22	721	2800	0	1410	0.8	0.03	0
734500	278500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
735500	278500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
736500	278500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
737500	278500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
738500	278500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
739500	278500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
740500	278500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
677500	277500	289	533	0	0.95	0	0.04	0	-0.19	573	0	0	139	16.9	0.01	0
687500	277500	68749	368	0.04	0.22	0	0.09	0	-0.09	2117	7102	0	0	6.3	0.06	0
689500	277500	1266	389	0.4	0.31	0	0.02	0	-0.01	730	2130	0	308	4.9	0	0
690500	277500	5792	410	0.53	0.32	0	0.08	0	0.18	1153	3336	0	0	2.4	0	0
691500	277500	2152	410	0.66	0.2	0	0.03	0	0.23	1237	5707	0	0	0.7	0.01	0
692500	277500	29655	431	0.5	0.11	0	0.14	0	-0.29	767	6739	0	0	4.7	0.01	0
693500	277500	20719	458	0.22	0.46	0	0.17	0	-0.59	1157	5398	0	90	7.4	0.01	0
694500	277500	32375	473	0.58	0.01	0	0.12	0	-0.39	132	5803	0	150	4.9	0.01	0
695500	277500	3424	472	0.48	0.43	0	0.05	0	-0.23	0	3362	0	0	2.8	0	0
696500	277500	783	469	0.33	0.64	0	0.03	0	0.34	80	1096	0	0	2.7	0	0
697500	277500	2723	460	0.23	0.67	0	0.06	0	0.06	1311	2031	0	75	2.9	0	7788
698500	277500	167	452	0.16	0.81	0	0.03	0	0.15	1428	363	0	0	2.6	0	0
699500	277500	5834	435	0.67	0.12	0	0.11	0	0.22	0	2922	0	0	3.6	0.01	0
700500	277500	13016	420	0.8	0.01	0	0.09	0	0.19	1576	3112	0	0	1.1	0.02	0
701500	277500	70908	452	0.32	0.04	0	0.15	0	-0.17	0	8829	0	0	6.4	0.03	0
702500	277500	2749	562	0	0.8	0	0.11	0	-0.59	265	792	0	0	13.1	0.01	0
703500	277500	189	576	0	0.96	0	0.02	0	-0.55	2128	1415	0	0	6.7	0	0
704500	277500	356	578	0.03	0.9	0	0.07	0	0.24	2658	874	0	0	5.8	0	0
705500	277500	2351	582	0.13	0.77	0	0.09	0	0.77	913	1420	0	0	7.8	0	0
706500	277500	11768	548	0.26	0.48	0	0.19	0	0.55	2709	2780	0	0	10.3	0.03	0
707500	277500	7422	491	0.35	0.2	0	0.36	0	0.53	2013	2644	0	0	9.2	0.04	0
708500	277500	14667	486	0.24	0.37	0	0.22	0	0.64	2856	5212	0	250	11.7	0.05	0
709500	277500	7993	507	0.17	0.44	0	0.33	0	0.88	1704	3994	0	354	11.8	0.01	0
710500	277500	15377	499	0.25	0.38	0	0.27	0	0.65	1352	4139	0	148	11.8	0	0
711500	277500	4910	496	0	0.88	0	0.08	0	0.34	3817	1484	0	207	16.6	0.01	2206
712500	277500	1637	601	0.28	0.62	0	0.06	0	-0.12	1431	1069	0	0	10.1	0.03	0
713500	277500	15063	600	0.65	0.05	0	0.22	0	0	0	3694	0	0	3.2	0.01	0
714500	277500	9086	572	0.69	0.11	0	0.13	0	-0.25	1298	2768	0	0	2.6	0.01	0
715500	277500	7565	561	0.47	0.29	0	0.16	0	-0.03	1039	2796	0	101	3.5	0	11396
716500	277500	19003	581	0.65	0.09	0	0.16	0	-0.22	1295	2722	0	73	3.6	0.01	0
717500	277500	24638	607	0.44	0.19	0	0.2	0	-0.44	1718	4155	0	0	4.6	0.02	0
718500	277500	15066	626	0.49	0.12	0	0.31	0	-0.67	1488	3298	0	0	5.6	0.01	0
719500	277500	18328	619	0.59	0.2	0	0.11	0	-0.68	1957	3036	0	0	7.3	0.01	0
720500	277500	23463	601	0.55	0.17	0	0.21	0	-0.68	3354	3655	0	0	5.1	0	0
721500	277500	15341	592	0.6	0.04	0	0.28	0	-0.76	2159	3923	0	93	3.3	0	775
722500	277500	5936	591	0.81	0.06	0	0.1	0	-0.49	1233	2607	0	0	2.6	0	0
723500	277500	16499	603	0.51	0.19	0	0.22	0	-0.3	582	2834	0	0	3.2	0	0
724500	277500	32216	582	0.45	0.2	0	0.2	0	0.04	587	5073	0	0	3	0	0
725500	277500	77	561	0.14	0.82	0	0.01	0	0.5	2168	484	0	0	1.9	0	0
726500	277500	352	548	0.01	0.98	0	0	0	0.61	3053	0	0	0	2.4	0.01	0
727500	277500	173	529	0.11	0.87	0	0	0	0.69	3528	1160	0	0	3	0	0
728500	277500	3243	511	0.14	0.58	0	0.09	0.01	0.54	4852	6785	0	835	3.5	0.04	7578
729500	277500	33241	500	0.2	0.49	0	0.16	0	0.66	925	5193	0	0	3.2	0.01	0
730500	277500	18836	483	0.3	0.41	0	0.11	0.01	0.75	3107	4465	0	0	4	0.02	13112
731500	277500	62158	463	0.27	0.2	0	0.2	0	0.76	1456	10041	0	76	4.6	0	0
732500	277500	82665	438	0.29	0.19	0	0.21	0	0.6	2078	7986	0	138	5.9	0.04	0
733500	277500	54448	419	0.36	0	0	0.27	0	0.59	1018	10534	0	260	3	0.01	0
734500	277500	77066	405	0.06	0	0	0.14	0.32	0.51	299	9955	0	1415	2	0.05	0
735500	277500	21713	398	0.15	0	0	0.03	0.63	0.23	369	3784	0	1148	0.8	0.04	0
736500	277500	2007	396	0	0	0	0	0.97	0.02	0	221	0	238	0.1	0	0
737500	277500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
738500	277500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
739500	277500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
740500	277500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
741500	277500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
742500	277500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
743500	277500	0	396	0	0	0	0	1	0	0	0	0	0	0	0	0
687500	276500	39753	379	0.37	0.14	0	0.06	0	-0.08	1434	6260	0	0	4	0.01	0
688500	276500	8383	384	0.47	0.29	0	0.08	0	-0.17	440	3333	0	0	2.7	0	0
689500	276500	8530	392	0.28	0.56	0	0.12	0	-0.17	0	1976	0	0	4.4	0	0
690500	276500	8199	415	0.8	0.04	0	0.05	0	-0.37	758	5098	0	0	3.1	0	0
691500	276500	96223	411	0.47	0	0	0.1	0.01	-0.22	657	9238	0	299	2.3	0	4124
692500	276500	8236	417	0.54	0.26	0	0.06	0	0.15	606	7934	0	0	2.1	0.01	0
693500	276500	6067	411	0.7	0.07	0	0.16	0	-0.11	1980	2193	0	0	2.5	0.02	0
694500	276500	14198	441	0.58	0.1	0	0.19	0	-0.42	477	3785	0	0	6.1	0	0
695500	276500	10284	455	0.55	0.22	0	0.12	0	-0.36	0	2883	0	0	4.9	0	0
696500	276500	36105	470	0.6	0	0	0.18	0	-0.48	0	5863	0	0	4.3	0	0
697500	276500	10996	470	0.69	0.13	0	0.1	0	0.17	64	4072	0	33	2.9	0	9499
698500	276500	2653	464	0.29	0.6	0	0.07	0	0.22	682	962	0	173	2.2	0	2965
699500	276500	24385	455	0.62	0.12	0	0.14	0	0.13	0	4153	0	0	4.9	0.02	0
700500	276500	20080	430	0.58	0.07	0	0.22	0	0.21	1678	3996	0	0	3.2	0	0
701500	276500	61194	434	0.66	0	0	0.05	0	0.01	1083	7313	0	0	1.1	0	0
702500	276500	66051	459	0.43	0	0	0.15	0	-0.27	2659	7479	0	0	5.2	0.03	0
703500	276500	4182	513	0.54	0.12	0	0.17	0	-0.48	1484	2760	0	0	6.7	0.02	0
704500	276500	21851	558	0.33	0.21	0	0.23	0	-0.45	449	4266	0	0	8.1	0.05	0
705500	276500	2103	619	0.05	0.77	0	0.14	0	-0.04	388	1961	0	0	4.8	0.01	0
706500	276500	5433	607	0.26	0.58	0	0.16	0	0.15	2016	1729	0	41	4.3	0	0
707500	276500	3776	547	0.44	0.46	0	0.07	0	0.46	3627	2724	0	68	9.3	0	0
708500	276500	13489	538	0.36	0.25	0	0.28	0	-0.02	1306	2310	0	75	8.1	0.04	0
709500	276500	4923	574	0.38	0.38	0	0.21	0	-0.18	45	2084	0	0	5.1	0	0
710500	276500	9027	564	0.71	0.03	0	0.21	0	0.13	236	4320	0	0	5.1	0	0
711500	276500	16177	562	0.34	0.31	0	0.22	0	0.21	1554	3796	0	239	7.6	0.04	1257
712500	276500	3085	598	0.29	0.53	0	0.16	0	-0.07	111	3000	0	454	4.6	0	2757
713500	276500	4442	579	0.49	0.39	0	0.11	0	-0.4	1621	831	0	0	4.1	0.01	0
714500	276500	19677	550	0.44	0.26	0	0.21	0	-0.37	1565	4041	0	0	4.2	0	0
715500	276500	25824	539	0.44	0.1	0	0.32	0	-0.22	2320	3958	0	81	4.8	0.05	0
716500	276500	7639	566	0.55	0.22	0	0.16	0	-0.32	1418	2041	0	0	2.9	0	0
717500	276500	2071	572	0.59	0.16	0	0.18	0.01	-0.5	2228	1876	0	135	3.1	0.05	0
718500	276500	5889	570	0.63	0.16	0	0.13	0	-0.67	985	2374	0	522	5.2	0	7336
719500	276500	6388	556	0.37	0.49	0	0.1	0	-0.58	3071	1345	0	0	8.9	0	457
720500	276500	11545	564	0.55	0.25	0	0.16	0	-0.6	2385	2265	0	0	4	0	0
721500	276500	6602	561	0.47	0.24	0	0.21	0	-0.52	4462	2521	0	0	3.9	0.03	0
722500	276500	15580	566	0.69	0.06	0	0.17	0	-0.77	1481	3999	0	0	2.5	0	0
723500	276500	4988	568	0.7	0.11	0	0.14	0	-0.75	1485	4112	0	0	2.5	0.01	0
724500	276500	3461	565	0.65	0.19	0	0.13	0	-0.65	902	3449	0	0	1.9	0	0
725500	276500	1947	561	0.27	0.65	0	0.05	0	-0.51	1688	461	0	0	1.7	0.01	0
726500	276500	313	559	0.07	0.87	0	0.03	0	-0.48	1292	1727	0	0	1.3	0.01	0
727500	276500	15772	552	0.33	0.42	0	0.11	0	-0.17	78	4931	0	0	1.7	0.01	0
728500	276500	10210	541	0.21	0.54	0	0.16	0	0.14	1680	4152	0	316	2	0	0
729500	276500	3784	529	0.19	0.75	0	0.04	0	0.52	657	1345	0	0	1.8	0.01	0
730500	276500	5102	519	0.1	0.73	0	0.1	0.01	0.83	2302	1386	0	864	2	0	20762
731500	276500	55633	506	0.36	0.19	0	0.1	0.06	0.76	1724	6368	0	764	2.4	0.02	0
732500	276500	20147	489	0.39	0.2	0	0.22	0.01	0.63	2413	3567	0	232	4.8	0.04	0
733500	276500	878	468	0.26	0.63	0	0.11	0	0.55	3154	1128	0	0	6.8	0	0
734500	276500	38347	449	0.55	0.13	0	0.16	0	0.83	634	8200	0	0	3.4	0.01	0
735500	276500	54338	427	0.27	0.09	0	0.37	0	0.72	2398	9928	0	0	3.2	0.02	0
736500	276500	26403	412	0.34	0	0	0.21	0.17	0.51	1101	8330	0	992	2.5	0.05	0
737500	276500	13213	399	0.04	0	0	0.14	0.63	0.27	0	3210	0	1506	1.1	0.09	0
738500	276500	0	396	0.01	0	0	0	0.98	0.01	0	0	0	121	0	0.01	0
