"site";"buildings";"elevation";"farmland";"forest";"glacier";"grassland";"lakes";"northness";"rivers";"roads";"rocks";"shoreline";"slope";"structures";"wetlands";"x_lv95";"y_lv95";"kmx_lv03";"kmy_lv03";"Latitude";"Longitude";"id";"ID";"ent1.1";"ent1.2";"ent2";"x";"y";"optional"
"1262";6806;10339;505;0.31;0.19;0;0.4;0;0.01;1655;3989;0;145;7;0.02;31248;2727500;1265499;727;265;47.53;9.13;"727500_265500";1262;1.83827645150767;29.6900807454512;57.1764534551359;727500;265500;TRUE
"1263";6807;5609;450;0.39;0.3;0;0.23;0;0.25;1643;2245;0;257;2.9;0.02;0;2727500;1267499;727;267;47.55;9.13;"727500_267500";1263;2.57428487116245;32.3649550739505;265.205371517435;727500;267500;TRUE
"1264";7569;497;1760;0;0;0;0.16;0;0.11;1158;0;0.01;318;28.4;0.8;12951;2728500;1111499;728;111;46.14;9.1;"728500_111500";1264;1.97831734677377;27.1774788672158;91.5794413442187;728500;111500;TRUE
"1265";6987;6078;1357;0;0.77;0;0.19;0;-0.15;1820;0;0.01;0;32.8;0.02;0;2728500;1130499;728;130;46.31;9.11;"728500_130500";1265;1.87721883631586;49.0520490198184;101.01428651604;728500;130500;TRUE
"1266";6986;436;1773;0;0.49;0;0.24;0;-0.01;1115;217;0.02;0;24.6;0.25;0;2728500;1136499;728;136;46.37;9.11;"728500_136500";1266;2.33886259080255;52.2234902549696;199.599532322441;728500;136500;TRUE
"1267";6936;9555;893;0;0.68;0;0.14;0;-0.51;1769;3186;0.01;0;26.6;0.09;1555;2729500;1123499;729;123;46.25;9.12;"729500_123500";1267;1.81356839204935;28.5397092508925;59.9400064384924;729500;123500;TRUE
"1268";6765;0;2369;0;0;0;0.88;0;0.77;1184;0;0.11;0;24.2;0;4356;2729500;1158499;729;158;46.57;9.13;"729500_158500";1268;1.11559548646219;17.7088463538528;218.810744994049;729500;158500;TRUE
"1269";6766;2542;2047;0;0.04;0;0.66;0;0.75;1900;292;0;0;22.5;0.25;0;2729500;1159499;729;159;46.57;9.13;"729500_159500";1269;1.58395758520608;17.6870102301502;342.97163980125;729500;159500;TRUE
"1270";6767;0;2298;0;0;0;0.93;0;-0.14;4053;0;0.03;0;20.3;0.03;0;2729500;1162499;729;162;46.6;9.13;"729500_162500";1270;1.42775170576214;21.0022730556661;189.065338327965;729500;162500;TRUE
"1271";6773;2722;1677;0;0.1;0;0.8;0;-0.3;2153;1270;0;0;17.5;0.09;0;2729500;1173499;729;173;46.7;9.13;"729500_173500";1271;0.827833169721984;14.9723351723271;11.545833285231;729500;173500;TRUE
"1272";6780;3240;1592;0;0.32;0;0.62;0;-0.67;3190;8;0.01;0;25.6;0.05;0;2729500;1197499;729;197;46.92;9.14;"729500_197500";1272;1.69189891738683;14.0010660352638;39.343128490479;729500;197500;TRUE
"1273";6991;4956;1083;0;0.36;0;0.27;0;0.44;3387;837;0;0;9.3;0;92752;2729500;1238499;729;238;47.28;9.15;"729500_238500";1273;0.0767638334617571;9.84206001574482;3.99280969956434;729500;238500;TRUE
"1274";6810;8523;534;0.54;0.09;0;0.18;0.07;0.03;1048;1449;0;1379;1.4;0.01;39812;2729500;1275499;729;275;47.62;9.16;"729500_275500";1274;2.33634776594682;60.8042683997863;207.546788097339;729500;275500;TRUE
"1275";6944;348;1885;0;0.19;0;0.51;0;-0.33;1870;0;0.03;0;28.3;0.25;0;2730500;1115499;730;115;46.18;9.13;"730500_115500";1275;1.92506309502907;26.7266362332308;167.589695253677;730500;115500;TRUE
"1276";6815;1108;1700;0;0.62;0;0.23;0;0.57;2510;448;0;0;30.6;0.14;12603;2730500;1117499;730;117;46.2;9.13;"730500_117500";1276;1.67717841891119;27.122369989246;76.34694459431;730500;117500;TRUE
"1277";6828;1410;2143;0;0;0;0.9;0;-0.45;3020;0;0;0;22.7;0.09;8650;2730500;1163499;730;163;46.61;9.14;"730500_163500";1277;1.19897217153186;23.6067277883537;21.9243856656783;730500;163500;TRUE
"1278";6948;15119;1128;0;0.24;0;0.65;0;0.19;4193;1988;0.01;0;20.5;0.05;0;2730500;1196499;730;196;46.91;9.15;"730500_196500";1278;1.48639970144086;13.4655864021708;69.3137271103028;730500;196500;TRUE
"1279";6837;39188;943;0.01;0.25;0;0.55;0;-0.49;1752;5612;0;0;25;0.04;0;2730500;1205499;730;205;46.99;9.15;"730500_205500";1279;1.96404685206029;34.7204046891277;119.05381787198;730500;205500;TRUE
"1280";6855;4595;561;0.38;0.27;0;0.29;0;-0.41;399;2426;0;0;1.2;0;18216;2730500;1272499;730;272;47.59;9.17;"730500_272500";1280;2.30171620212709;44.0638251389665;149.212940169243;730500;272500;TRUE
"1281";6818;27782;326;0;0.37;0;0.21;0;-0.4;2325;9543;0;0;8.9;0.11;0;2731500;1122499;731;122;46.24;9.14;"731500_122500";1281;2.29713044555254;26.2415112230264;491.589502174378;731500;122500;TRUE
"1282";6819;0;1599;0;0.91;0;0.06;0;-0.64;0;0;0.01;0;30.9;0.02;0;2731500;1127499;731;127;46.29;9.15;"731500_127500";1282;1.71247128730763;32.5098952378619;73.5371365786324;731500;127500;TRUE
"1283";6831;982;1854;0;0;0;0.87;0;0.49;72;0;0;0;24.4;0.11;7768;2731500;1178499;731;178;46.74;9.16;"731500_178500";1283;1.15718572121599;14.1080730126296;41.3866004476921;731500;178500;TRUE
"1284";6995;869;1594;0;0.32;0;0.38;0;0.19;3242;0;0;69;23.7;0.3;7711;2731500;1214499;731;214;47.07;9.17;"731500_214500";1284;2.47102289786181;63.6624004540231;329.33747590686;731500;214500;TRUE
"1285";6840;3792;932;0;0.68;0;0.25;0;0.83;2105;2073;0;0;27.7;0.04;0;2731500;1218499;731;218;47.1;9.17;"731500_218500";1285;2.33924231946886;85.4194401698888;2461.8120750221;731500;218500;TRUE
"1286";6842;5073;1333;0;0.34;0;0.54;0;-0.42;239;2977;0;0;22.6;0.07;0;2731500;1224499;731;224;47.16;9.17;"731500_224500";1286;1.70359230734221;74.100094249398;39.8094704107725;731500;224500;TRUE
"1287";6950;1974;1085;0;0.5;0;0.44;0;-0.49;5262;1580;0;0;17.6;0.04;41295;2731500;1228499;731;228;47.19;9.17;"731500_228500";1287;1.13090381502082;16.5924495313859;22.1124059635756;731500;228500;TRUE
"1288";6846;7484;790;0;0.38;0;0.55;0;0.54;5149;3403;0;0;16.1;0;0;2731500;1241499;731;241;47.31;9.18;"731500_241500";1288;0.520022970387571;7.60711924081956;16.9226503359026;731500;241500;TRUE
"1289";6849;8755;492;0.05;0.2;0;0.49;0;-0.05;1762;1709;0;0;4.5;0.16;0;2731500;1258499;731;258;47.46;9.18;"731500_258500";1289;1.14898936816193;23.0642673487487;45.0885609971645;731500;258500;TRUE
"1290";6816;1668;1982;0;0.1;0;0.53;0;-0.15;978;0;0.04;0;26.9;0.32;0;2732500;1114499;732;114;46.17;9.15;"732500_114500";1290;2.02913668639296;31.9850838903857;141.713251678245;732500;114500;TRUE
"1291";6820;20637;615;0;0.7;0;0.1;0;-0.48;1069;5905;0;0;25.7;0.04;0;2732500;1125499;732;125;46.27;9.16;"732500_125500";1291;1.54674744533813;33.035881248699;39.8835643721645;732500;125500;TRUE
"1292";6822;102;2145;0;0;0;0.64;0.01;0.09;2739;0;0.21;796;27.6;0.12;227;2732500;1144499;732;144;46.44;9.16;"732500_144500";1292;1.65400658620428;25.4974883716937;351.891520652907;732500;144500;TRUE
"1293";6824;1752;1741;0;0.11;0;0.27;0;0.09;5246;6614;0.05;544;26.3;0.41;0;2732500;1153499;732;153;46.52;9.17;"732500_153500";1293;1.78511741241409;28.7840857278828;87.461694957716;732500;153500;TRUE
"1294";6993;2968;1646;0;0.17;0;0.73;0;-0.51;2269;332;0;0;28.5;0.08;0;2732500;1164499;732;164;46.62;9.17;"732500_164500";1294;1.50764578050429;30.2008009377147;53.7508447352093;732500;164500;TRUE
"1295";6845;14820;803;0;0.09;0;0.68;0;0.42;5112;2791;0;0;11.1;0.05;36088;2732500;1231499;732;231;47.22;9.19;"732500_231500";1295;0.809250786863998;11.0044843088018;76.5548973598789;732500;231500;TRUE
"1296";6951;614;966;0;0.73;0;0.25;0;0.27;5629;0;0;0;16.6;0.01;5339;2732500;1237499;732;237;47.28;9.19;"732500_237500";1296;0.145555751663548;8.62716471648631;2.84223983897258;732500;237500;TRUE
"1297";6817;2590;1106;0;0.88;0;0.03;0.02;0.07;1453;1787;0;876;38;0.01;0;2733500;1118499;733;118;46.2;9.17;"733500_118500";1297;1.03045382918931;38.2430563401541;30.3799945857308;733500;118500;TRUE
"1298";6829;63451;1329;0;0.06;0;0.64;0;0.04;2405;8461;0;0;20.9;0.04;0;2733500;1164499;733;164;46.62;9.18;"733500_164500";1298;1.7157211574676;39.1800813280349;50.2421843118491;733500;164500;TRUE
"1299";6833;447;1838;0;0.22;0;0.6;0;0.07;632;419;0;0;16.3;0.18;15643;2733500;1185499;733;185;46.81;9.19;"733500_185500";1299;1.84600684480746;20.958277628212;95.0702171120071;733500;185500;TRUE
"1300";6834;0;2289;0;0;0;0.95;0;-0.22;1188;0;0.04;143;18;0.01;0;2733500;1188499;733;188;46.83;9.19;"733500_188500";1300;2.26719098091295;15.9380031383712;161.495088682381;733500;188500;TRUE
"1301";6852;1240;504;0.07;0.36;0;0.45;0;-0.05;3117;669;0;0;8.2;0.04;0;2733500;1260499;733;260;47.48;9.21;"733500_260500";1301;1.43006986603512;23.3441796822065;19.9051652435674;733500;260500;TRUE
"1302";6992;414;2028;0;0.22;0;0.56;0;0.2;3656;0;0.09;0;22.9;0.13;0;2734500;1136499;734;136;46.37;9.19;"734500_136500";1302;2.3845881882384;42.5244025585107;1233.83792688826;734500;136500;TRUE
"1303";6946;73;1952;0;0;0;0.79;0;-0.37;4952;0;0.04;171;20.7;0.09;57522;2734500;1149499;734;149;46.48;9.19;"734500_149500";1303;2.32933804090575;34.0278807028444;312.601203528184;734500;149500;TRUE
"1304";6825;0;2175;0;0;0;0.86;0;0.03;2072;0;0.13;845;20.5;0;38599;2734500;1151499;734;151;46.5;9.19;"734500_151500";1304;2.63273060218025;31.9851657678266;920.24430700172;734500;151500;TRUE
"1305";6994;5723;1205;0;0.22;0;0.68;0;-0.6;3084;3110;0;0;20.7;0.07;0;2734500;1177499;734;177;46.74;9.2;"734500_177500";1305;0.661212631135522;15.8438128054124;10.6706039322485;734500;177500;TRUE
"1306";6952;7187;877;0;0.33;0;0.6;0;0.33;4007;1725;0;0;19.1;0.07;0;2734500;1246499;734;246;47.36;9.22;"734500_246500";1306;0.548020125646428;18.9788248749486;19.0387516139158;734500;246500;TRUE
"1307";6953;12898;609;0.22;0.15;0;0.57;0;0.12;2196;1346;0;150;3;0.01;0;2734500;1255499;734;255;47.44;9.22;"734500_255500";1307;1.35908658553552;28.918487078976;18.7792029162179;734500;255500;TRUE
"1308";6856;404;546;0.19;0.61;0;0.17;0;-0.23;1633;2509;0;0;1.3;0;0;2734500;1272499;734;272;47.59;9.23;"734500_272500";1308;1.69263100985345;47.518935378611;84.7071804500671;734500;272500;TRUE
"1309";6823;10257;1668;0;0.5;0;0.22;0.01;-0.03;2938;3774;0;572;14.1;0.14;41662;2735500;1145499;735;145;46.45;9.2;"735500_145500";1309;1.67539500542425;30.5362266670757;44.9334576360678;735500;145500;TRUE
"1310";6826;1010;2224;0;0;0;0.96;0;-0.88;325;0;0.02;174;23;0.01;2640;2735500;1156499;735;156;46.55;9.21;"735500_156500";1310;1.77306660632458;44.6594958102768;450.026738870354;735500;156500;TRUE
"1311";6832;1396;920;0;0.7;0;0.16;0;0.03;4819;1803;0;0;22.7;0.09;0;2735500;1178499;735;178;46.74;9.21;"735500_178500";1311;0.426441472651439;17.3409392375002;11.2194315848703;735500;178500;TRUE
"1312";6836;763;1943;0;0.02;0;0.79;0;-0.61;3454;5;0.03;0;19.2;0.11;0;2735500;1190499;735;190;46.85;9.22;"735500_190500";1312;1.65744929581386;15.7861679088953;52.2582177161508;735500;190500;TRUE
"1313";6838;1868;1591;0;0.07;0;0.69;0;-0.14;4222;9;0.01;0;21.7;0.22;38038;2735500;1205499;735;205;46.99;9.22;"735500_205500";1313;2.40625333577426;37.8687515543809;292.073184352263;735500;205500;TRUE
"1314";6841;0;2145;0;0;0.01;0.93;0.01;-0.05;833;0;0.05;848;18.8;0;8867;2735500;1212499;735;212;47.05;9.22;"735500_212500";1314;2.00904695682086;30.4633927957198;80.8031163105143;735500;212500;TRUE
"1315";6945;0;1888;0;0;0;0.45;0;0.21;4068;0;0.13;0;27.2;0.4;0;2736500;1120499;736;120;46.22;9.21;"736500_120500";1315;3.52176746476517;48.8585713866989;1059.66811077271;736500;120500;TRUE
"1316";6821;6740;874;0;0.86;0;0.1;0;0.06;1105;3524;0.01;0;30.8;0.03;0;2736500;1135499;736;135;46.36;9.21;"736500_135500";1316;1.3545623225437;37.3924747001632;46.8239697982633;736500;135500;TRUE
"1317";6835;5063;1568;0;0.13;0;0.77;0;-0.88;4289;1691;0;0;12.8;0.07;46724;2736500;1186499;736;186;46.82;9.23;"736500_186500";1317;1.52638469070465;23.6498488396751;70.8982095829446;736500;186500;TRUE
"1318";6996;2333;1358;0;0.26;0;0.7;0;-0.12;2010;1120;0;0;23.9;0.03;0;2736500;1237499;736;237;47.27;9.24;"736500_237500";1318;1.13086684419953;11.7366006209744;26.8598762906287;736500;237500;TRUE
"1319";6847;3795;1117;0;0.44;0;0.51;0;0.53;1567;973;0;0;13.6;0.02;7530;2736500;1240499;736;240;47.3;9.24;"736500_240500";1319;0.417540437616264;9.83243820146721;3.95089429360488;736500;240500;TRUE
"1320";6850;17035;781;0;0.16;0;0.66;0;0.39;728;3508;0;0;9.7;0.02;0;2736500;1250499;736;250;47.39;9.25;"736500_250500";1320;1.91547243998295;31.4882925223656;191.159793301243;736500;250500;TRUE
"1321";6839;0;2166;0;0;0;0.82;0;0.3;3131;0;0.16;52;12.7;0;0;2737500;1208499;737;208;47.01;9.25;"737500_208500";1321;2.50686093765674;34.9232392493357;197.951214390488;737500;208500;TRUE
"1322";6848;43542;803;0.02;0.14;0;0.67;0;0.07;1297;6627;0;0;10.6;0.02;0;2737500;1249499;737;249;47.38;9.26;"737500_249500";1322;2.05818391455772;29.0579062335422;221.617106979526;737500;249500;TRUE
"1323";6997;8570;573;0.2;0.15;0;0.5;0.07;-0.06;275;3358;0;1435;5.6;0.01;31431;2737500;1261499;737;261;47.49;9.26;"737500_261500";1323;1.87415793470368;20.948161806941;82.4060085716083;737500;261500;TRUE
"1324";6830;86;2367;0;0;0;0.94;0;0;2451;8;0.06;495;17.8;0;5434;2738500;1163499;738;163;46.61;9.25;"738500_163500";1324;2.81164976681656;43.7728802492284;299.47793465575;738500;163500;TRUE
"1325";6947;2827;1642;0;0.45;0;0.3;0;-0.03;1606;10;0.03;0;32.1;0.19;0;2738500;1172499;738;172;46.69;9.25;"738500_172500";1325;1.47364143437113;33.2688085495564;46.0505276144441;738500;172500;TRUE
"1326";6851;75232;712;0;0.01;0;0.62;0;0;2891;7763;0;0;5;0.03;0;2738500;1255499;738;255;47.44;9.27;"738500_255500";1326;1.5764671717603;30.8990630436496;83.6691842492539;738500;255500;TRUE
"1327";6854;479;514;0.19;0.17;0;0.59;0;0.08;2142;1595;0;0;1.1;0.02;46113;2738500;1264499;738;264;47.52;9.28;"738500_264500";1327;1.58650869041366;24.0485148660957;42.2503091182832;738500;264500;TRUE
"1328";6857;34850;474;0.24;0.01;0;0.67;0;-0.21;0;4504;0;0;2.4;0;0;2738500;1270499;738;270;47.57;9.28;"738500_270500";1328;2.39757799863545;44.7931038151148;142.812240768788;738500;270500;TRUE
"1329";6858;7734;409;0.37;0;0;0.33;0.17;0.49;0;2919;0;1098;2.4;0;0;2738500;1275499;738;275;47.62;9.28;"738500_275500";1329;3.43051021122508;65.0058133860086;2801.328940023;738500;275500;TRUE
"1330";6827;1792;1691;0;0.37;0;0.51;0;-0.8;1474;2982;0.01;0;22.9;0.06;0;2739500;1156499;739;156;46.55;9.26;"739500_156500";1330;1.77984708113576;41.6788686292843;239.122587514227;739500;156500;TRUE
"1331";6949;1537;1516;0;0.48;0;0.33;0;0.44;3413;114;0.01;0;18.2;0.12;138289;2739500;1216499;739;216;47.08;9.28;"739500_216500";1331;1.40471351348795;64.0570351435108;42.2472950167644;739500;216500;TRUE
"1332";6843;9994;1028;0;0.39;0;0.45;0;-0.81;2045;2837;0;0;22.6;0.07;1113;2739500;1222499;739;222;47.14;9.28;"739500_222500";1332;3.02368752944409;68.1282104195962;1287.64778333281;739500;222500;TRUE
"1333";6844;49485;948;0;0.02;0;0.78;0;-0.05;3129;7216;0;0;16.8;0.01;0;2739500;1228499;739;228;47.19;9.28;"739500_228500";1333;1.37461336851185;21.8783115347488;45.6741666585304;739500;228500;TRUE
"1334";6853;28753;447;0.51;0;0;0.35;0;-0.56;907;4254;0;90;2;0.01;0;2739500;1269499;739;269;47.56;9.29;"739500_269500";1334;2.57791784065826;40.2777048747714;129.425444686121;739500;269500;TRUE
"1335";6859;0;1551;0;0.95;0;0.03;0;-0.07;2721;0;0;0;26.1;0.01;0;2740500;1134499;740;134;46.35;9.26;"740500_134500";1335;2.56645728888536;41.6656605049155;223.421266308338;740500;134500;TRUE
"1336";6958;148;2022;0;0;0;0.92;0;0.64;2539;0;0.02;0;16.9;0.01;18252;2740500;1202499;740;202;46.96;9.28;"740500_202500";1336;2.49706007153819;33.6165273156504;186.469002342451;740500;202500;TRUE
"1337";6880;24548;848;0;0.29;0;0.49;0;-0.7;2122;4201;0;0;17.7;0.09;0;2740500;1222499;740;222;47.14;9.29;"740500_222500";1337;2.91430286968225;60.3601701111784;945.865460449166;740500;222500;TRUE
"1338";6961;15200;1103;0;0.05;0;0.85;0;-0.85;2029;3359;0;0;18.2;0.05;0;2740500;1229499;740;229;47.2;9.29;"740500_229500";1338;1.37721973604909;20.3788199437581;31.6028245152079;740500;229500;TRUE
"1339";6966;9735;502;0.35;0.2;0;0.32;0;0.1;4035;1070;0;0;5.2;0.02;0;2740500;1262499;740;262;47.5;9.3;"740500_262500";1339;1.04409855273557;18.1295717680263;64.6747000401195;740500;262500;TRUE
"1340";6967;11496;419;0.53;0;0;0.34;0;0.8;131;3248;0;79;2.5;0.01;0;2740500;1273499;740;273;47.6;9.31;"740500_273500";1340;3.22151521154721;61.8878684190535;1273.90036142266;740500;273500;TRUE
"1341";6908;416;1794;0;0.56;0;0.11;0;0.29;2930;0;0.03;0;30;0.26;0;2741500;1133499;741;133;46.34;9.28;"741500_133500";1341;3.09587011282749;46.9613843854416;800.803253468376;741500;133500;TRUE
"1342";6861;537;2001;0;0.11;0;0.79;0;-0.74;2493;0;0.02;0;29.8;0.07;0;2741500;1157499;741;157;46.55;9.28;"741500_157500";1342;1.70020748485619;31.3921802705454;882.703141474445;741500;157500;TRUE
"1343";6863;9817;1684;0;0.18;0;0.71;0;-0.38;2560;4500;0;0;22.3;0.06;0;2741500;1169499;741;169;46.66;9.29;"741500_169500";1343;1.62448101775362;25.6340723254831;32.668569320397;741500;169500;TRUE
"1344";6866;118;2355;0;0;0;0.99;0;-0.11;0;0;0.01;0;26.9;0;0;2741500;1174499;741;174;46.71;9.29;"741500_174500";1344;2.58619613329419;33.6464325789583;399.487406503074;741500;174500;TRUE
"1345";6874;1177;2183;0;0;0;0.98;0;-0.77;0;0;0.02;0;13.1;0;0;2741500;1191499;741;191;46.86;9.29;"741500_191500";1345;1.99702618226016;25.1131071500175;145.685328726945;741500;191500;TRUE
"1346";6883;8933;951;0;0.17;0;0.78;0;-0.21;2573;3502;0;0;18.5;0.03;0;2741500;1243499;741;243;47.33;9.31;"741500_243500";1346;0.637422590138067;13.0438063689757;4.51067424671915;741500;243500;TRUE
"1347";6965;3812;850;0.01;0.3;0;0.64;0.01;-0.31;873;2782;0;236;7.1;0;0;2741500;1257499;741;257;47.45;9.32;"741500_257500";1347;0.723130855704304;27.4031834596728;8.24579483992412;741500;257500;TRUE
"1348";6889;33951;493;0.13;0;0;0.72;0;0.08;1332;4495;0;0;4.3;0.02;0;2741500;1265499;741;265;47.52;9.32;"741500_265500";1348;1.56011179968782;27.4987097401375;41.4292930752269;741500;265500;TRUE
"1349";6860;0;2122;0;0.04;0;0.65;0;0.27;4048;0;0.2;266;24.7;0.09;0;2742500;1132499;742;132;46.33;9.29;"742500_132500";1349;3.31055910762006;49.9519465372251;1285.42385939205;742500;132500;TRUE
"1350";6876;427;1753;0;0.16;0;0.59;0;0.19;3773;0;0.03;0;30.2;0.19;0;2742500;1203499;742;203;46.97;9.31;"742500_203500";1350;2.32663587269398;35.2562278648622;189.305154065054;742500;203500;TRUE
"1351";6960;13350;910;0;0.18;0;0.73;0;0.53;1158;5814;0;0;18.2;0.02;0;2742500;1217499;742;217;47.09;9.32;"742500_217500";1351;1.86938141848505;42.6622371215413;28.5278860545259;742500;217500;TRUE
"1352";6892;72170;412;0.1;0;0;0.26;0.15;0.66;1849;8873;0;979;2.5;0.1;0;2742500;1272499;742;272;47.59;9.33;"742500_272500";1352;3.53291599626684;62.2439245253463;1339.92401080284;742500;272500;TRUE
"1353";6862;149;2176;0;0;0;0.78;0;0.52;2819;0;0.03;61;21.1;0.17;6347;2743500;1153499;743;153;46.52;9.31;"743500_153500";1353;1.88707575965387;30.6587557717168;241.717186369561;743500;153500;TRUE
"1354";6870;2838;1553;0;0.63;0;0.31;0;0.07;1341;3736;0;0;20.2;0.06;0;2743500;1182499;743;182;46.78;9.32;"743500_182500";1354;1.59557449804061;38.6198286474437;21.690902158673;743500;182500;TRUE
"1355";6877;0;1679;0;0.37;0;0.49;0;0.61;1730;0;0.01;0;20.7;0.13;7574;2743500;1213499;743;213;47.06;9.33;"743500_213500";1355;1.41670050290947;23.0774218587574;19.8621707963476;743500;213500;TRUE
"1356";6882;8412;1249;0;0.14;0;0.79;0;-0.81;744;2539;0;0;17.5;0.03;4;2743500;1230499;743;230;47.21;9.33;"743500_230500";1356;1.69405633262423;17.9923414440925;56.1307840177148;743500;230500;TRUE
"1357";6962;330;2048;0;0;0;0.53;0;-0.57;0;0;0.47;0;30.2;0;0;2743500;1234499;743;234;47.25;9.33;"743500_234500";1357;0.799751872718551;17.8064538336387;9.7780877384304;743500;234500;TRUE
"1358";6867;5286;1322;0;0.53;0;0.32;0;0.06;2907;2647;0.01;0;27.6;0.07;0;2744500;1174499;744;174;46.71;9.33;"744500_174500";1358;1.50281967478087;30.7238714554498;49.6336880903179;744500;174500;TRUE
"1359";6868;3318;1909;0;0.01;0;0.88;0;-0.57;227;2551;0;159;22;0.09;0;2744500;1179499;744;179;46.75;9.33;"744500_179500";1359;1.60676961461154;32.43600511978;66.2924967063737;744500;179500;TRUE
"1360";6878;0;1860;0;0;0;0.71;0;0.49;2155;0;0;0;16;0.28;9397;2744500;1210499;744;210;47.03;9.34;"744500_210500";1360;1.40063435880517;20.3620442112821;60.4584547751112;744500;210500;TRUE
"1361";6884;14286;756;0;0.14;0;0.72;0;0.13;2244;3977;0;44;9.8;0.05;0;2744500;1247499;744;247;47.36;9.35;"744500_247500";1361;0.524114742240399;22.0345155230371;6.87257298720938;744500;247500;TRUE
"1362";6879;6623;957;0;0.42;0;0.46;0;0.64;6574;1609;0;0;17.8;0.09;0;2745500;1214499;745;214;47.07;9.35;"745500_214500";1362;1.43357289820682;22.4889796924291;10.4589542036753;745500;214500;TRUE
"1363";6886;217477;697;0;0.04;0;0.11;0;-0.01;732;21475;0;0;8.4;0.01;0;2745500;1254499;745;254;47.43;9.37;"745500_254500";1363;3.17973610004639;37.4855977511012;971.796683573757;745500;254500;TRUE
"1364";6890;14130;445;0.33;0.01;0;0.59;0;0.12;2546;3331;0;0;1.6;0.03;0;2745500;1264499;745;264;47.52;9.37;"745500_264500";1364;1.42012649068916;45.139925499018;42.4158204789858;745500;264500;TRUE
"1365";6998;2323;1467;0;0.64;0;0.2;0.01;0.2;5470;3988;0;1369;14.8;0.03;0;2746500;1158499;746;158;46.56;9.35;"746500_158500";1365;2.69795239089045;28.1871811808576;791.264739239419;746500;158500;TRUE
"1366";6871;9223;1039;0;0.54;0;0.38;0;0.34;0;4078;0;0;22.6;0.04;0;2746500;1184499;746;184;46.8;9.36;"746500_184500";1366;1.91829186585588;29.4580794437788;49.6233982963815;746500;184500;TRUE
"1367";6872;844;723;0.01;0.85;0;0;0;0.52;1066;1755;0.04;0;18.8;0.02;0;2746500;1186499;746;186;46.81;9.36;"746500_186500";1367;1.96522252550027;31.5543266346441;92.1734865836299;746500;186500;TRUE
"1368";6881;2550;1404;0;0.42;0;0.52;0;-0.21;0;0;0;0;15.3;0.03;0;2746500;1226499;746;226;47.17;9.37;"746500_226500";1368;0.954839761485993;21.4845493737218;23.7025660499325;746500;226500;TRUE
"1369";6887;14806;914;0;0.28;0;0.6;0;0.06;2540;2789;0;0;13.5;0.06;0;2746500;1251499;746;251;47.4;9.38;"746500_251500";1369;2.23661613936664;32.3896387976534;268.261422259669;746500;251500;TRUE
"1370";6891;75386;404;0.17;0.02;0;0.37;0.03;0.51;842;6234;0;688;1.2;0;41428;2746500;1267499;746;267;47.54;9.38;"746500_267500";1370;3.23158392319761;68.9611368572147;2416.36795861609;746500;267500;TRUE
"1371";6955;114;2428;0;0;0;0.79;0;-0.09;3350;0;0.21;84;19.3;0;0;2747500;1162499;747;162;46.6;9.36;"747500_162500";1371;1.57047241421111;32.9511258130463;309.752771041449;747500;162500;TRUE
"1372";6864;29;2267;0;0;0;0.98;0;-0.26;587;1321;0.01;0;20.9;0.01;0;2747500;1165499;747;165;46.62;9.36;"747500_165500";1372;2.12628093212544;29.0135850244099;201.807875700477;747500;165500;TRUE
"1373";6956;91;2187;0;0;0;0.7;0;-0.24;1810;0;0.29;0;28.4;0;0;2747500;1193499;747;193;46.88;9.37;"747500_193500";1373;0.230014471181372;23.058466026674;0.474012655080084;747500;193500;TRUE
"1374";6959;106;2234;0;0;0;0.75;0;-0.25;1376;0;0.23;0;32.3;0.01;0;2747500;1203499;747;203;46.97;9.38;"747500_203500";1374;0.707402977852388;24.1957512623406;7.28978897775875;747500;203500;TRUE
"1375";6963;3439;1642;0;0;0;0.9;0;0.37;1423;6;0.08;460;27.4;0.01;5075;2747500;1235499;747;235;47.25;9.39;"747500_235500";1375;1.60681696265534;19.6793939434759;48.4919276266385;747500;235500;TRUE
"1376";6964;2880;1217;0;0.42;0;0.5;0;0.38;1639;126;0;0;21.4;0.05;13577;2747500;1241499;747;241;47.31;9.39;"747500_241500";1376;0.621188094970089;17.8123662289461;14.7447604768727;747500;241500;TRUE
"1377";6885;5033;943;0;0.45;0;0.44;0;0.79;5622;2461;0;0;13.6;0.04;0;2747500;1243499;747;243;47.33;9.39;"747500_243500";1377;1.32352750350436;16.3832632044948;238.700435811026;747500;243500;TRUE
"1378";6873;2703;951;0.01;0.47;0;0.4;0;-0.85;93;2250;0.01;0;26.3;0.08;0;2748500;1188499;748;188;46.83;9.39;"748500_188500";1378;2.22953732250415;31.0664240833398;88.4589753174606;748500;188500;TRUE
"1379";6875;429;1804;0;0.21;0;0.49;0;0.14;193;0;0.01;0;27.8;0.27;0;2748500;1192499;748;192;46.87;9.39;"748500_192500";1379;0.995505820455538;27.5806982943749;35.0186655915497;748500;192500;TRUE
"1380";6957;638;1658;0;0.37;0;0.35;0;0.71;2246;0;0;0;23.6;0.27;0;2748500;1208499;748;208;47.01;9.39;"748500_208500";1380;1.73258942225015;27.1828160570446;41.777228596491;748500;208500;TRUE
"1381";7567;8178;595;0.1;0.31;0;0.53;0;0.24;1680;1979;0;0;8.6;0.01;0;2748500;1258499;748;258;47.46;9.41;"748500_258500";1381;2.16490965930484;43.5862157886464;138.423318349279;748500;258500;TRUE
