"site";"date";"det";"time";"survey";"visit";"buildings";"elevation";"farmland";"forest";"glacier";"grassland";"lakes";"northness";"rivers";"roads";"rocks";"shoreline";"slope";"structures";"wetlands";"x_lv95";"y_lv95";"kmx_lv03";"kmy_lv03";"Latitude";"Longitude";"x";"y";"id"
6355;2014-04-18;0;265;3965;1;14132;944;0;0.86;0;0.05;0;-0.38;2192;2615;0;0;30.8;0.03;0;2692500;1140499;692;140;46.41;8.64;692500;140500;"692500_140500"
6355;2014-05-01;0;265;4075;2;14132;944;0;0.86;0;0.05;0;-0.38;2192;2615;0;0;30.8;0.03;0;2692500;1140499;692;140;46.41;8.64;692500;140500;"692500_140500"
6355;2014-05-15;0;260;4253;3;14132;944;0;0.86;0;0.05;0;-0.38;2192;2615;0;0;30.8;0.03;0;2692500;1140499;692;140;46.41;8.64;692500;140500;"692500_140500"
6356;2014-06-12;0;255;5244;1;690;2084;0;0.06;0;0.74;0;-0.44;1754;4;0.14;101;25.9;0.03;0;2696500;1146499;696;146;46.46;8.69;696500;146500;"696500_146500"
6356;2014-07-03;0;250;6279;2;690;2084;0;0.06;0;0.74;0;-0.44;1754;4;0.14;101;25.9;0.03;0;2696500;1146499;696;146;46.46;8.69;696500;146500;"696500_146500"
6357;2013-05-13;0;180;1987;1;882;1994;0;0.24;0;0.68;0;-0.67;2114;0;0;69;28;0.05;5813;2690500;1155499;690;155;46.54;8.62;690500;155500;"690500_155500"
6357;2013-06-08;0;180;1988;2;882;1994;0;0.24;0;0.68;0;-0.67;2114;0;0;69;28;0.05;5813;2690500;1155499;690;155;46.54;8.62;690500;155500;"690500_155500"
6357;2013-06-16;0;190;1989;3;882;1994;0;0.24;0;0.68;0;-0.67;2114;0;0;69;28;0.05;5813;2690500;1155499;690;155;46.54;8.62;690500;155500;"690500_155500"
6358;2015-05-29;0;255;9211;1;1145;1839;0;0.3;0;0.24;0;0.55;2643;13;0;0;23.9;0.46;2517;2693500;1150499;693;150;46.5;8.66;693500;150500;"693500_150500"
6358;2015-06-08;0;260;9232;2;1145;1839;0;0.3;0;0.24;0;0.55;2643;13;0;0;23.9;0.46;2517;2693500;1150499;693;150;46.5;8.66;693500;150500;"693500_150500"
6358;2015-06-22;0;255;9254;3;1145;1839;0;0.3;0;0.24;0;0.55;2643;13;0;0;23.9;0.46;2517;2693500;1150499;693;150;46.5;8.66;693500;150500;"693500_150500"
6359;2014-06-19;0;170;5525;1;275;2296;0;0;0;0.81;0.03;-0.05;5308;0;0.09;1798;19.4;0;41445;2695500;1164499;695;164;46.62;8.69;695500;164500;"695500_164500"
6359;2014-06-27;0;185;5793;2;275;2296;0;0;0;0.81;0.03;-0.05;5308;0;0.09;1798;19.4;0;41445;2695500;1164499;695;164;46.62;8.69;695500;164500;"695500_164500"
6360;2015-06-04;0;270;9859;1;676;1921;0;0;0;0.54;0;0.68;6054;1430;0.01;0;23.5;0.39;88472;2695500;1166499;695;166;46.64;8.69;695500;166500;"695500_166500"
6360;2015-06-26;0;300;9864;2;676;1921;0;0;0;0.54;0;0.68;6054;1430;0.01;0;23.5;0.39;88472;2695500;1166499;695;166;46.64;8.69;695500;166500;"695500_166500"
6360;2015-07-06;0;315;9868;3;676;1921;0;0;0;0.54;0;0.68;6054;1430;0.01;0;23.5;0.39;88472;2695500;1166499;695;166;46.64;8.69;695500;166500;"695500_166500"
6361;2015-05-18;0;285;9783;1;2331;1797;0;0.41;0;0.43;0;-0.71;2648;2428;0;236;27.2;0.09;0;2697500;1168499;697;168;46.66;8.71;697500;168500;"697500_168500"
6361;2015-06-05;0;375;9804;2;2331;1797;0;0.41;0;0.43;0;-0.71;2648;2428;0;236;27.2;0.09;0;2697500;1168499;697;168;46.66;8.71;697500;168500;"697500_168500"
6361;2015-07-02;0;305;9827;3;2331;1797;0;0.41;0;0.43;0;-0.71;2648;2428;0;236;27.2;0.09;0;2697500;1168499;697;168;46.66;8.71;697500;168500;"697500_168500"
6362;2015-05-07;0;270;10369;1;830;1636;0;0.14;0;0.37;0;0.11;2126;0;0.13;0;32;0.35;0;2692500;1174499;692;174;46.72;8.65;692500;174500;"692500_174500"
6362;2015-05-30;0;270;10370;2;830;1636;0;0.14;0;0.37;0;0.11;2126;0;0.13;0;32;0.35;0;2692500;1174499;692;174;46.72;8.65;692500;174500;"692500_174500"
6362;2015-06-06;0;315;10371;3;830;1636;0;0.14;0;0.37;0;0.11;2126;0;0.13;0;32;0.35;0;2692500;1174499;692;174;46.72;8.65;692500;174500;"692500_174500"
6363;2014-05-08;0;180;6660;1;1374;1373;0;0.11;0;0.58;0;0.24;2366;9;0.06;0;27.8;0.22;0;2697500;1177499;697;177;46.74;8.71;697500;177500;"697500_177500"
6363;2014-05-17;0;180;6664;2;1374;1373;0;0.11;0;0.58;0;0.24;2366;9;0.06;0;27.8;0.22;0;2697500;1177499;697;177;46.74;8.71;697500;177500;"697500_177500"
6363;2014-05-28;0;180;6666;3;1374;1373;0;0.11;0;0.58;0;0.24;2366;9;0.06;0;27.8;0.22;0;2697500;1177499;697;177;46.74;8.71;697500;177500;"697500_177500"
6364;2013-05-02;0;233;3397;1;27522;695;0;0.67;0;0.13;0;0.53;2008;6426;0.01;0;24.6;0.03;0;2692500;1189499;692;189;46.85;8.65;692500;189500;"692500_189500"
6364;2013-05-28;0;215;3398;2;27522;695;0;0.67;0;0.13;0;0.53;2008;6426;0.01;0;24.6;0.03;0;2692500;1189499;692;189;46.85;8.65;692500;189500;"692500_189500"
6364;2013-06-04;1;219;3399;3;27522;695;0;0.67;0;0.13;0;0.53;2008;6426;0.01;0;24.6;0.03;0;2692500;1189499;692;189;46.85;8.65;692500;189500;"692500_189500"
6365;2014-05-05;0;179;4375;1;8597;1319;0;0.29;0;0.66;0;-0.06;1598;272;0;0;13.9;0.04;0;2695500;1189499;695;189;46.85;8.69;695500;189500;"695500_189500"
6365;2014-05-26;0;182;4981;2;8597;1319;0;0.29;0;0.66;0;-0.06;1598;272;0;0;13.9;0.04;0;2695500;1189499;695;189;46.85;8.69;695500;189500;"695500_189500"
6365;2014-06-02;0;188;4997;3;8597;1319;0;0.29;0;0.66;0;-0.06;1598;272;0;0;13.9;0.04;0;2695500;1189499;695;189;46.85;8.69;695500;189500;"695500_189500"
6366;2014-07-06;0;300;6369;1;0;2150;0;0;0;0.49;0;0.19;686;0;0.51;832;25.5;0;0;2697500;1188499;697;188;46.84;8.72;697500;188500;"697500_188500"
6366;2014-07-16;0;282;6370;2;0;2150;0;0;0;0.49;0;0.19;686;0;0.51;832;25.5;0;0;2697500;1188499;697;188;46.84;8.72;697500;188500;"697500_188500"
6367;2014-05-06;0;232;4373;1;8653;1495;0;0.3;0;0.58;0;-0.6;2927;46;0.02;0;28.7;0.09;0;2698500;1181499;698;181;46.78;8.73;698500;181500;"698500_181500"
6367;2014-06-01;0;262;4943;2;8653;1495;0;0.3;0;0.58;0;-0.6;2927;46;0.02;0;28.7;0.09;0;2698500;1181499;698;181;46.78;8.73;698500;181500;"698500_181500"
6367;2014-06-09;0;262;5159;3;8653;1495;0;0.3;0;0.58;0;-0.6;2927;46;0.02;0;28.7;0.09;0;2698500;1181499;698;181;46.78;8.73;698500;181500;"698500_181500"
6368;2015-04-29;1;260;7654;1;10404;1011;0;0.33;0;0.55;0;-0.8;1536;1384;0.01;0;29.5;0.09;0;2694500;1193499;694;193;46.89;8.68;694500;193500;"694500_193500"
6368;2015-05-11;1;280;7751;2;10404;1011;0;0.33;0;0.55;0;-0.8;1536;1384;0.01;0;29.5;0.09;0;2694500;1193499;694;193;46.89;8.68;694500;193500;"694500_193500"
6368;2015-05-31;1;280;8140;3;10404;1011;0;0.33;0;0.55;0;-0.8;1536;1384;0.01;0;29.5;0.09;0;2694500;1193499;694;193;46.89;8.68;694500;193500;"694500_193500"
6369;2015-05-08;0;225;9540;1;2222;1735;0;0.19;0;0.66;0;-0.14;2427;0;0;303;21.3;0.14;21016;2694500;1195499;694;195;46.9;8.68;694500;195500;"694500_195500"
6369;2015-05-29;0;285;9550;2;2222;1735;0;0.19;0;0.66;0;-0.14;2427;0;0;303;21.3;0.14;21016;2694500;1195499;694;195;46.9;8.68;694500;195500;"694500_195500"
6369;2015-06-29;0;255;9555;3;2222;1735;0;0.19;0;0.66;0;-0.14;2427;0;0;303;21.3;0.14;21016;2694500;1195499;694;195;46.9;8.68;694500;195500;"694500_195500"
6370;2015-05-05;1;240;7707;1;25403;1107;0;0.16;0;0.61;0;-0.86;1498;4670;0;0;24.3;0.1;0;2698500;1192499;698;192;46.88;8.73;698500;192500;"698500_192500"
6370;2015-05-14;1;265;7785;2;25403;1107;0;0.16;0;0.61;0;-0.86;1498;4670;0;0;24.3;0.1;0;2698500;1192499;698;192;46.88;8.73;698500;192500;"698500_192500"
6370;2015-05-25;0;270;8049;3;25403;1107;0;0.16;0;0.61;0;-0.86;1498;4670;0;0;24.3;0.1;0;2698500;1192499;698;192;46.88;8.73;698500;192500;"698500_192500"
6371;2014-05-05;0;280;4670;1;1249;1536;0;0.08;0;0.85;0;0.63;600;0;0.01;76;21.9;0.05;12226;2693500;1202499;693;202;46.97;8.67;693500;202500;"693500_202500"
6371;2014-05-24;0;290;4695;2;1249;1536;0;0.08;0;0.85;0;0.63;600;0;0.01;76;21.9;0.05;12226;2693500;1202499;693;202;46.97;8.67;693500;202500;"693500_202500"
6371;2014-06-01;0;280;4727;3;1249;1536;0;0.08;0;0.85;0;0.63;600;0;0.01;76;21.9;0.05;12226;2693500;1202499;693;202;46.97;8.67;693500;202500;"693500_202500"
6372;2014-04-26;0;255;4352;1;0;1434;0;0.44;0;0.45;0;0.23;5234;831;0;0;19;0.1;327036;2697500;1209499;697;209;47.03;8.72;697500;209500;"697500_209500"
6372;2014-05-10;0;275;4368;2;0;1434;0;0.44;0;0.45;0;0.23;5234;831;0;0;19;0.1;327036;2697500;1209499;697;209;47.03;8.72;697500;209500;"697500_209500"
6372;2014-05-21;0;280;4380;3;0;1434;0;0.44;0;0.45;0;0.23;5234;831;0;0;19;0.1;327036;2697500;1209499;697;209;47.03;8.72;697500;209500;"697500_209500"
6373;2013-04-25;1;255;1459;1;6039;1002;0;0.35;0;0.51;0;-0.44;7493;2488;0;0;21.2;0.08;27549;2698500;1205499;698;205;46.99;8.73;698500;205500;"698500_205500"
6373;2013-05-15;1;275;1460;2;6039;1002;0;0.35;0;0.51;0;-0.44;7493;2488;0;0;21.2;0.08;27549;2698500;1205499;698;205;46.99;8.73;698500;205500;"698500_205500"
6373;2013-06-07;1;260;1461;3;6039;1002;0;0.35;0;0.51;0;-0.44;7493;2488;0;0;21.2;0.08;27549;2698500;1205499;698;205;46.99;8.73;698500;205500;"698500_205500"
6374;2016-05-05;0;150;11370;1;9730;805;0;0.14;0;0.77;0;-0.68;3820;3524;0;0;16.9;0.04;0;2692500;1210499;692;210;47.04;8.66;692500;210500;"692500_210500"
6374;2016-05-16;0;150;11409;2;9730;805;0;0.14;0;0.77;0;-0.68;3820;3524;0;0;16.9;0.04;0;2692500;1210499;692;210;47.04;8.66;692500;210500;"692500_210500"
6374;2016-06-04;1;150;12168;3;9730;805;0;0.14;0;0.77;0;-0.68;3820;3524;0;0;16.9;0.04;0;2692500;1210499;692;210;47.04;8.66;692500;210500;"692500_210500"
6375;2015-05-05;0;200;8243;1;2425;1447;0;0.23;0;0.52;0;-0.06;4577;455;0;0;16.3;0.04;157991;2694500;1212499;694;212;47.06;8.68;694500;212500;"694500_212500"
6375;2015-05-16;0;215;8265;2;2425;1447;0;0.23;0;0.52;0;-0.06;4577;455;0;0;16.3;0.04;157991;2694500;1212499;694;212;47.06;8.68;694500;212500;"694500_212500"
6375;2015-05-31;0;225;8266;3;2425;1447;0;0.23;0;0.52;0;-0.06;4577;455;0;0;16.3;0.04;157991;2694500;1212499;694;212;47.06;8.68;694500;212500;"694500_212500"
6376;2013-04-25;0;240;1232;1;1434;1105;0;0.64;0;0.33;0;-0.23;7370;105;0;0;18.8;0.02;0;2696500;1217499;696;217;47.1;8.71;696500;217500;"696500_217500"
6376;2013-05-18;0;205;1233;2;1434;1105;0;0.64;0;0.33;0;-0.23;7370;105;0;0;18.8;0.02;0;2696500;1217499;696;217;47.1;8.71;696500;217500;"696500_217500"
6376;2013-06-03;0;225;1234;3;1434;1105;0;0.64;0;0.33;0;-0.23;7370;105;0;0;18.8;0.02;0;2696500;1217499;696;217;47.1;8.71;696500;217500;"696500_217500"
6377;2016-04-22;0;265;11145;1;6369;993;0;0.51;0;0.46;0;-0.64;2750;2876;0;0;18;0.02;0;2690500;1222499;690;222;47.15;8.63;690500;222500;"690500_222500"
6377;2016-05-05;0;225;11176;2;6369;993;0;0.51;0;0.46;0;-0.64;2750;2876;0;0;18;0.02;0;2690500;1222499;690;222;47.15;8.63;690500;222500;"690500_222500"
6377;2016-06-03;0;225;11991;3;6369;993;0;0.51;0;0.46;0;-0.64;2750;2876;0;0;18;0.02;0;2690500;1222499;690;222;47.15;8.63;690500;222500;"690500_222500"
6378;2016-04-30;1;205;11227;1;16699;619;0.15;0.1;0;0.56;0;0.25;2999;5821;0;81;5.7;0.03;49531;2691500;1229499;691;229;47.21;8.65;691500;229500;"691500_229500"
6378;2016-05-21;1;225;11756;2;16699;619;0.15;0.1;0;0.56;0;0.25;2999;5821;0;81;5.7;0.03;49531;2691500;1229499;691;229;47.21;8.65;691500;229500;"691500_229500"
6378;2016-05-27;1;190;12117;3;16699;619;0.15;0.1;0;0.56;0;0.25;2999;5821;0;81;5.7;0.03;49531;2691500;1229499;691;229;47.21;8.65;691500;229500;"691500_229500"
6379;2016-04-21;0;210;10858;1;12212;676;0;0;0;0.71;0.15;0.27;1239;4998;0;1817;7.4;0.01;201486;2693500;1226499;693;226;47.18;8.67;693500;226500;"693500_226500"
6379;2016-05-10;1;210;11126;2;12212;676;0;0;0;0.71;0.15;0.27;1239;4998;0;1817;7.4;0.01;201486;2693500;1226499;693;226;47.18;8.67;693500;226500;"693500_226500"
6379;2016-06-01;1;210;11734;3;12212;676;0;0;0;0.71;0.15;0.27;1239;4998;0;1817;7.4;0.01;201486;2693500;1226499;693;226;47.18;8.67;693500;226500;"693500_226500"
6380;2014-04-18;0;210;4454;1;40996;943;0;0.25;0;0.58;0;-0.26;2184;5471;0;0;12.9;0;0;2698500;1221499;698;221;47.14;8.74;698500;221500;"698500_221500"
6380;2014-05-01;1;190;4476;2;40996;943;0;0.25;0;0.58;0;-0.26;2184;5471;0;0;12.9;0;0;2698500;1221499;698;221;47.14;8.74;698500;221500;"698500_221500"
6380;2014-05-25;0;210;4516;3;40996;943;0;0.25;0;0.58;0;-0.26;2184;5471;0;0;12.9;0;0;2698500;1221499;698;221;47.14;8.74;698500;221500;"698500_221500"
6381;2016-04-20;0;213;10884;1;67242;447;0.05;0.03;0;0.27;0.22;-0.56;1270;11215;0;1012;7.8;0.08;0;2690500;1236499;690;236;47.27;8.63;690500;236500;"690500_236500"
6381;2016-05-05;1;255;11140;2;67242;447;0.05;0.03;0;0.27;0.22;-0.56;1270;11215;0;1012;7.8;0.08;0;2690500;1236499;690;236;47.27;8.63;690500;236500;"690500_236500"
6381;2016-05-27;1;240;11843;3;67242;447;0.05;0.03;0;0.27;0.22;-0.56;1270;11215;0;1012;7.8;0.08;0;2690500;1236499;690;236;47.27;8.63;690500;236500;"690500_236500"
6382;2014-04-18;0;180;5058;1;5398;771;0.06;0.41;0;0.45;0;-0.23;1627;3315;0;0;11.8;0.03;0;2693500;1238499;693;238;47.29;8.67;693500;238500;"693500_238500"
6382;2014-05-10;0;165;5118;2;5398;771;0.06;0.41;0;0.45;0;-0.23;1627;3315;0;0;11.8;0.03;0;2693500;1238499;693;238;47.29;8.67;693500;238500;"693500_238500"
6382;2014-06-06;0;180;5193;3;5398;771;0.06;0.41;0;0.45;0;-0.23;1627;3315;0;0;11.8;0.03;0;2693500;1238499;693;238;47.29;8.67;693500;238500;"693500_238500"
6383;2014-04-20;0;180;5059;1;41066;549;0.13;0.25;0;0.32;0;-0.69;3038;7173;0;42;9.4;0.04;0;2695500;1235499;695;235;47.26;8.7;695500;235500;"695500_235500"
6383;2014-05-11;1;210;5117;2;41066;549;0.13;0.25;0;0.32;0;-0.69;3038;7173;0;42;9.4;0.04;0;2695500;1235499;695;235;47.26;8.7;695500;235500;"695500_235500"
6383;2014-06-11;0;180;5190;3;41066;549;0.13;0.25;0;0.32;0;-0.69;3038;7173;0;42;9.4;0.04;0;2695500;1235499;695;235;47.26;8.7;695500;235500;"695500_235500"
6384;2016-04-15;1;250;11363;1;24584;558;0.15;0.02;0;0.55;0;-0.03;2285;7962;0;1401;4.5;0.02;57894;2698500;1235499;698;235;47.26;8.74;698500;235500;"698500_235500"
6384;2016-05-05;0;215;11405;2;24584;558;0.15;0.02;0;0.55;0;-0.03;2285;7962;0;1401;4.5;0.02;57894;2698500;1235499;698;235;47.26;8.74;698500;235500;"698500_235500"
6384;2016-05-27;0;220;11783;3;24584;558;0.15;0.02;0;0.55;0;-0.03;2285;7962;0;1401;4.5;0.02;57894;2698500;1235499;698;235;47.26;8.74;698500;235500;"698500_235500"
6385;2013-04-15;0;160;1130;1;28789;660;0.27;0.28;0;0.18;0;0.08;425;4786;0;129;4.9;0.05;0;2690500;1244499;690;244;47.35;8.64;690500;244500;"690500_244500"
6385;2013-05-05;0;190;1131;2;28789;660;0.27;0.28;0;0.18;0;0.08;425;4786;0;129;4.9;0.05;0;2690500;1244499;690;244;47.35;8.64;690500;244500;"690500_244500"
6385;2013-05-18;0;200;1132;3;28789;660;0.27;0.28;0;0.18;0;0.08;425;4786;0;129;4.9;0.05;0;2690500;1244499;690;244;47.35;8.64;690500;244500;"690500_244500"
6386;2014-04-16;0;150;4078;1;7373;444;0.28;0.05;0;0.18;0.4;0.18;1997;3444;0;1239;3;0.01;30071;2694500;1242499;694;242;47.33;8.69;694500;242500;"694500_242500"
6386;2014-05-05;1;175;4089;2;7373;444;0.28;0.05;0;0.18;0.4;0.18;1997;3444;0;1239;3;0.01;30071;2694500;1242499;694;242;47.33;8.69;694500;242500;"694500_242500"
6386;2014-05-25;1;165;4406;3;7373;444;0.28;0.05;0;0.18;0.4;0.18;1997;3444;0;1239;3;0.01;30071;2694500;1242499;694;242;47.33;8.69;694500;242500;"694500_242500"
6387;2015-04-15;1;220;7608;1;13379;445;0.09;0.22;0;0.06;0.44;-0.24;1591;5461;0;1432;2.3;0.01;47013;2694500;1245499;694;245;47.35;8.69;694500;245500;"694500_245500"
6387;2015-05-07;1;210;7827;2;13379;445;0.09;0.22;0;0.06;0.44;-0.24;1591;5461;0;1432;2.3;0.01;47013;2694500;1245499;694;245;47.35;8.69;694500;245500;"694500_245500"
6387;2015-05-27;0;220;8234;3;13379;445;0.09;0.22;0;0.06;0.44;-0.24;1591;5461;0;1432;2.3;0.01;47013;2694500;1245499;694;245;47.35;8.69;694500;245500;"694500_245500"
6388;2014-04-16;0;150;4453;1;41131;511;0.26;0.14;0;0.18;0;-0.35;0;6729;0;211;3.9;0.01;0;2696500;1248499;696;248;47.38;8.72;696500;248500;"696500_248500"
6388;2014-05-10;0;180;4474;2;41131;511;0.26;0.14;0;0.18;0;-0.35;0;6729;0;211;3.9;0.01;0;2696500;1248499;696;248;47.38;8.72;696500;248500;"696500_248500"
6388;2014-05-24;0;180;4497;3;41131;511;0.26;0.14;0;0.18;0;-0.35;0;6729;0;211;3.9;0.01;0;2696500;1248499;696;248;47.38;8.72;696500;248500;"696500_248500"
6389;2013-04-16;1;150;1025;1;7561;469;0.39;0.22;0;0.34;0;0.12;1438;3263;0;0;5.5;0;0;2698500;1241499;698;241;47.32;8.74;698500;241500;"698500_241500"
6389;2013-05-05;1;135;1026;2;7561;469;0.39;0.22;0;0.34;0;0.12;1438;3263;0;0;5.5;0;0;2698500;1241499;698;241;47.32;8.74;698500;241500;"698500_241500"
6389;2013-05-17;1;150;1027;3;7561;469;0.39;0.22;0;0.34;0;0.12;1438;3263;0;0;5.5;0;0;2698500;1241499;698;241;47.32;8.74;698500;241500;"698500_241500"
6390;2015-04-21;1;140;8149;1;79724;568;0.32;0.06;0;0.14;0;-0.72;1519;9873;0;0;5.6;0.02;0;2690500;1257499;690;257;47.46;8.64;690500;257500;"690500_257500"
6390;2015-05-12;1;150;8163;2;79724;568;0.32;0.06;0;0.14;0;-0.72;1519;9873;0;0;5.6;0.02;0;2690500;1257499;690;257;47.46;8.64;690500;257500;"690500_257500"
6390;2015-05-27;1;155;8181;3;79724;568;0.32;0.06;0;0.14;0;-0.72;1519;9873;0;0;5.6;0.02;0;2690500;1257499;690;257;47.46;8.64;690500;257500;"690500_257500"
6391;2013-04-25;1;140;1598;1;47914;536;0.44;0.04;0;0.26;0;-0.45;2586;10017;0;0;3.1;0.01;0;2693500;1255499;693;255;47.44;8.68;693500;255500;"693500_255500"
6391;2013-05-14;0;120;1599;2;47914;536;0.44;0.04;0;0.26;0;-0.45;2586;10017;0;0;3.1;0.01;0;2693500;1255499;693;255;47.44;8.68;693500;255500;"693500_255500"
6391;2013-06-05;0;110;1600;3;47914;536;0.44;0.04;0;0.26;0;-0.45;2586;10017;0;0;3.1;0.01;0;2693500;1255499;693;255;47.44;8.68;693500;255500;"693500_255500"
6392;2014-04-20;0;200;4669;1;878;486;0;0.9;0;0.01;0;0.08;5129;3606;0;0;14.1;0;0;2697500;1257499;697;257;47.46;8.73;697500;257500;"697500_257500"
6392;2014-05-10;0;265;4702;2;878;486;0;0.9;0;0.01;0;0.08;5129;3606;0;0;14.1;0;0;2697500;1257499;697;257;47.46;8.73;697500;257500;"697500_257500"
6392;2014-05-31;0;245;4725;3;878;486;0;0.9;0;0.01;0;0.08;5129;3606;0;0;14.1;0;0;2697500;1257499;697;257;47.46;8.73;697500;257500;"697500_257500"
6393;2013-05-01;0;185;1613;1;8954;615;0.62;0.17;0;0.14;0;-0.23;884;2719;0;0;4.5;0;0;2691500;1260499;691;260;47.49;8.65;691500;260500;"691500_260500"
6393;2013-06-08;1;160;1614;2;8954;615;0.62;0.17;0;0.14;0;-0.23;884;2719;0;0;4.5;0;0;2691500;1260499;691;260;47.49;8.65;691500;260500;"691500_260500"
6394;2014-04-29;0;175;4597;1;12993;434;0.48;0.36;0;0.04;0;0.3;1640;3441;0;0;5;0;0;2693500;1265499;693;265;47.53;8.68;693500;265500;"693500_265500"
6394;2014-05-19;0;158;4620;2;12993;434;0.48;0.36;0;0.04;0;0.3;1640;3441;0;0;5;0;0;2693500;1265499;693;265;47.53;8.68;693500;265500;"693500_265500"
6394;2014-06-02;0;176;4622;3;12993;434;0.48;0.36;0;0.04;0;0.3;1640;3441;0;0;5;0;0;2693500;1265499;693;265;47.53;8.68;693500;265500;"693500_265500"
6395;2015-04-15;1;205;8248;1;9439;432;0.55;0.26;0;0.08;0;-0.18;2964;2351;0;319;2.7;0;16244;2694500;1267499;694;267;47.55;8.69;694500;267500;"694500_267500"
6395;2015-05-07;1;190;8258;2;9439;432;0.55;0.26;0;0.08;0;-0.18;2964;2351;0;319;2.7;0;16244;2694500;1267499;694;267;47.55;8.69;694500;267500;"694500_267500"
6395;2015-05-28;1;215;8271;3;9439;432;0.55;0.26;0;0.08;0;-0.18;2964;2351;0;319;2.7;0;16244;2694500;1267499;694;267;47.55;8.69;694500;267500;"694500_267500"
6396;2013-04-15;1;215;3593;1;69857;499;0;0.62;0;0.04;0;0.67;3408;7877;0;0;7.7;0.03;0;2697500;1260499;697;260;47.49;8.73;697500;260500;"697500_260500"
6396;2013-05-07;0;230;3594;2;69857;499;0;0.62;0;0.04;0;0.67;3408;7877;0;0;7.7;0.03;0;2697500;1260499;697;260;47.49;8.73;697500;260500;"697500_260500"
6396;2013-06-03;0;232;3595;3;69857;499;0;0.62;0;0.04;0;0.67;3408;7877;0;0;7.7;0.03;0;2697500;1260499;697;260;47.49;8.73;697500;260500;"697500_260500"
6397;2014-04-29;0;186;5600;1;40026;475;0.57;0.02;0;0.2;0;-0.11;518;6159;0;0;3.6;0.01;0;2697500;1268499;697;268;47.56;8.73;697500;268500;"697500_268500"
6397;2014-05-16;0;190;5613;2;40026;475;0.57;0.02;0;0.2;0;-0.11;518;6159;0;0;3.6;0.01;0;2697500;1268499;697;268;47.56;8.73;697500;268500;"697500_268500"
6397;2014-06-15;0;196;5622;3;40026;475;0.57;0.02;0;0.2;0;-0.11;518;6159;0;0;3.6;0.01;0;2697500;1268499;697;268;47.56;8.73;697500;268500;"697500_268500"
6398;2013-04-25;0;210;965;1;4402;356;0.24;0.44;0;0.13;0.01;0.02;1796;3853;0;516;2.1;0;8826;2691500;1272499;691;272;47.6;8.66;691500;272500;"691500_272500"
6398;2013-05-11;1;220;968;2;4402;356;0.24;0.44;0;0.13;0.01;0.02;1796;3853;0;516;2.1;0;8826;2691500;1272499;691;272;47.6;8.66;691500;272500;"691500_272500"
6398;2013-05-18;1;195;969;3;4402;356;0.24;0.44;0;0.13;0.01;0.02;1796;3853;0;516;2.1;0;8826;2691500;1272499;691;272;47.6;8.66;691500;272500;"691500_272500"
6399;2016-04-16;0;180;10852;1;1488;511;0.31;0.54;0;0.09;0;0.19;307;2144;0;0;7.5;0.02;38373;2693500;1279499;693;279;47.66;8.68;693500;279500;"693500_279500"
6399;2016-04-29;0;155;11061;2;1488;511;0.31;0.54;0;0.09;0;0.19;307;2144;0;0;7.5;0.02;38373;2693500;1279499;693;279;47.66;8.68;693500;279500;"693500_279500"
6399;2016-05-16;0;180;11460;3;1488;511;0.31;0.54;0;0.09;0;0.19;307;2144;0;0;7.5;0.02;38373;2693500;1279499;693;279;47.66;8.68;693500;279500;"693500_279500"
6400;2015-04-20;1;195;8110;1;5400;418;0.29;0.27;0;0.13;0.14;-0.09;1519;2078;0;4059;2.9;0.02;99946;2695500;1275499;695;275;47.62;8.71;695500;275500;"695500_275500"
